mggid	ship	cruise	sample	device_code	device	subcore	interval	replicate	analysis_type	depth_top_cm	depth_top_mm	depth_bot_cm	depth_bot_mm	test_date	test_time	total_weight	coarse_meth	fine_meth	coarse_fine_boundary	coarse_boundary	fine_boundary	pct_coarser	pct_finer	pct_gravel	pct_sand	pct_silt	pct_clay	pct_mud	usc_gravel	usc_sand	usc_fines	meth_description	mean_mm	mean_phi	median_phi	modal_phi	skewness	kurtosis	std_dev	sort_coeff	interval_comments
20995002	Thomas G. Thompson	TT020	069_206	500	core, piston undiff.	0	2	0	02	32	0			19670822		011.01	sieves	pipette		00.50	11.00	0	11.62																2.44			
20995002	Thomas G. Thompson	TT020	069_206	500	core, piston undiff.	0	3	0	02	59	0			19670822		010.71	sieves	pipette		00.50	11.00	0	11.86																2.38			
20995002	Thomas G. Thompson	TT020	078_233	500	core, piston undiff.	0	6	0	02	193	0			19670912		023.60	sieves	pipette		01.50	11.00	0	4.77																1.96			
20995002	Thomas G. Thompson	TT051	128_257	400	core, gravity undiff.	0	2	0	02	23	0			19700909		009.66	sieves	pipette		00.00	11.00	0	3.88																2.24			
20995002	Thomas G. Thompson	TT051	128_257	400	core, gravity undiff.	0	3	0	02	30	0			19700909		015.92	sieves	pipette		01.00	11.00	0	5.37																2.34			
20995002	Thomas G. Thompson	TT051	128_257	400	core, gravity undiff.	0	4	0	02	96	0			19700909		011.25	sieves	pipette		00.50	11.00	0	4.85																2.41			
20995002	Thomas G. Thompson	TT051	129_259	400	core, gravity undiff.	0	1	0	02	0	0			19700910		011.37	sieves	pipette		01.50	11.00	0	1.67																1.79			
20995002	Thomas G. Thompson	TT051	129_259	400	core, gravity undiff.	0	2	0	02	12	0			19700910		026.59	sieves	pipette		05.00	11.00	0	1.67																3.42			
20995002	Thomas G. Thompson	TT051	129_259	400	core, gravity undiff.	0	3	0	02	42	0			19700910		010.85	sieves	pipette		01.50	11.00	0	2.44																2.09			
20995002	Thomas G. Thompson	TT051	134_264	100	grab, undifferentiated	0	1	0	02					19700911		048.69	sieves	pipette		00.50	10.00	0	2.65																1.5			
20995002	Thomas G. Thompson	TT051	135_267	400	core, gravity undiff.	0	1	0	02	0	0			19700911		009.80	sieves	pipette		01.00	11.00	0	4.19																2.04			
20995002	Thomas G. Thompson	TT051	135_267	400	core, gravity undiff.	0	2	0	02	15	0			19700911		012.77	sieves	pipette		02.50	11.00	0	4.89																2.42			
20995002	Thomas G. Thompson	TT051	135_267	400	core, gravity undiff.	0	3	0	02	46	0			19700911		011.98	sieves	pipette		01.50	11.00	0	7.39																2.28			
41995002	Multiple	unknown	GLA7146	0	unknown	0	1	1	02															.8	22.2	33.2	43.7							6.8			2.76	-.28				
41995002	Multiple	unknown	GLA7147	0	unknown	0	1	1	02															0	16.29	35.8	47.8							7.2			2.59	-.39				
41995002	Multiple	unknown	GLA7148	0	unknown	0	1	1	02															8.3	21	36.9	33.7							5.8			3.96	-.29				
41995002	Multiple	unknown	GLA7149	0	unknown	0	1	1	02															14.2	49.9	20	15.8							3.3			7.31	-.13				
41995002	Multiple	unknown	GLA7150	0	unknown	0	1	1	02															2.2	11.8	43.2	42.7							7.2			2.64	-.27				
41995002	Multiple	unknown	GLA7151	0	unknown	0	1	1	02															3.5	20	32.5	43.9							6.7			3.19	-.4				
41995002	Multiple	unknown	GLA7152	0	unknown	0	1	1	02															1.5	17.5	43.3	37.59							6.6			2.64	-.05				
41995002	Multiple	unknown	GLA7153	0	unknown	0	1	1	02															.3	37.8	32	29.8							5.8			2.8	.46				
41995002	Multiple	unknown	GLA7154	0	unknown	0	1	1	02															0	49.6	27.4	22.9							5.3			2.86	.55				
41995002	Multiple	unknown	GLA7155	0	unknown	0	1	1	02															0	3.7	54.5	41.8							7.3			1.99	.16				
41995002	Multiple	unknown	GLA7160	0	unknown	0	1	1	02															39.09	22.6	18.4	19.9							2.09			5.66	.03				
41995002	Multiple	unknown	GLA7161	0	unknown	0	1	1	02															0	48.9	29.3	21.7							5.3			2.83	.52				
41995002	Multiple	unknown	GLA7162	0	unknown	0	1	1	02															3.4	40.2	28.4	28							5.6			3.31	.22				
41995002	Multiple	unknown	GLA7163	0	unknown	0	1	1	02															0	7.2	40.8	52							7.5			2.24	-.41				
41995002	Multiple	unknown	GLA7169	0	unknown	0	1	1	02															0	8	25.2	66.69							7.2			2.25	-.93				
41995002	Multiple	unknown	GLA7171	0	unknown	0	1	1	02															0	25.3	46.4	28.2							6.3			2.54	.33				
41995002	Multiple	unknown	GLA7172	0	unknown	0	1	1	02															0	6.7	48.5	44.8							7.3			2.21	-.16				
41995002	Multiple	unknown	GLA7174	0	unknown	0	1	1	02															2.2	19.29	46.9	31.5							6.3			3.07	-.06				
41995002	Multiple	unknown	GLA7175	0	unknown	0	1	1	02															2.6	22.4	42	32.8							6.2			2.96	-.04				
41995002	Multiple	unknown	GLA7177	0	unknown	0	1	1	02															0	20	50	30							6.5			2.5	.22				
41995002	Multiple	unknown	GLA7179	0	unknown	0	1	1	02															0	14.1	45.2	40.7							6.9			2.51	.12				
41995002	Multiple	unknown	GLA7180	0	unknown	0	1	1	02															3.2	11	39.4	46.3							7.2			2.62	-.38				
41995002	Multiple	unknown	GLA7181	0	unknown	0	1	1	02															0	40.3	29.7	29.9							5.7			2.89	.34				
41995002	Multiple	unknown	GLA7182	0	unknown	0	1	1	02															0	26.6	39.3	34							6.4			2.71	.08				
41995002	Multiple	unknown	GLA7183	0	unknown	0	1	1	02															0	11.9	44.6	43.5							7.2			2.31	-.23				
41995002	Multiple	unknown	GLA7184	0	unknown	0	1	1	02															0	.8	45.4	53.7							8			2.05	-.21				
41995002	Multiple	unknown	GLA7185	0	unknown	0	1	1	02															0	.7	44.7	54.6							8			1.74	-.32				
41995002	Multiple	unknown	GLA7187	0	unknown	0	1	1	02															0	23.9	44.4	31.6							6.5			2.55	.18				
41995002	Multiple	unknown	GLA7188	0	unknown	0	1	1	02															0	24.6	52.1	23.3							6			2.38	.67				
41995002	Multiple	unknown	GLA7189	0	unknown	0	1	1	02															10.8	23.1	37.8	28.3							5.5			3.78	-.06				
41995002	Multiple	unknown	GLA7190	0	unknown	0	1	1	02															0	3.6	50.2	46.2							7.5			2.07	-.2				
41995002	Multiple	unknown	GLA7191	0	unknown	0	1	1	02															0	7.9	54.3	37.7							7.1			2.18	.02				
41995002	Multiple	unknown	GLA7192	0	unknown	0	1	1	02															0	1.4	49.4	49.1							7.6			1.96	-.26				
41995002	Multiple	unknown	GLA7193	0	unknown	0	1	1	02															0	8.6	49.8	41.6							7.2			2.24	-.09				
41995002	Multiple	unknown	GLA77_8	0	unknown	0	1	1	02															0	1.1	23.1	75.8							9.22			2.02	-.07				
65005001	Unknown Platform	ALASKAG	DBC75C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.1			.56	-.12	1.11			
65005001	Unknown Platform	ALASKAG	DBC76A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.17			.52	-.04	1.01			
65005001	Unknown Platform	ALASKAG	DBC76B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.48			1.11	-.37	2.39			
65005001	Unknown Platform	ALASKAG	DBC76C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.53			.98	-.15	.8			
65005001	Unknown Platform	ALASKAG	DBC76D1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.65			.48	-.05	1.15			
65005001	Unknown Platform	ALASKAG	DBC77C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.43			1.16	-.14	2.55			
65005001	Unknown Platform	ALASKAG	DBC78C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.78			1.75	-.19	.92			
65005001	Unknown Platform	ALASKAG	DBC79A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.02			1.8	.4	.61			
65005001	Unknown Platform	ALASKAG	DBC79B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.62			1.81	-.08	.76			
65005001	Unknown Platform	ALASKAG	DBC79C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.91			1.74	-.14	1.23			
65005001	Unknown Platform	ALASKAG	DBC79D1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.3			.56	-.01	1.05			
20995002	Thomas G. Thompson	TT051	135_267	400	core, gravity undiff.	0	4	0	02	72	0			19700911		011.36	sieves	pipette		01.50	11.00	0	7.75																2.31			
20995002	Thomas G. Thompson	TT051	135_267	400	core, gravity undiff.	0	5	0	02	98	0			19700911		010.52	sieves	pipette		01.50	11.00	0	6.42																2.27			
20995002	Thomas G. Thompson	TT051	136_268	100	grab, undifferentiated	0	1	0	02					19700911		073.38	sieves	pipette		02.50	10.00	0	1.3																1.04			
20995002	Thomas G. Thompson	TT051	137_270	100	grab, undifferentiated	0	1	0	02					19700911		055.35	sieves	pipette		01.00	10.00	0	1.58																1.33			
20995002	Thomas G. Thompson	TT051	138_272	100	grab, undifferentiated	0	1	0	02					19700911		055.98	sieves	pipette		00.50	10.00	0	2.01																1.51			
20995002	Thomas G. Thompson	TT051	139_275	400	core, gravity undiff.	0	1	0	02	0	0			19700911		013.20	sieves	pipette		01.00	11.00	0	1.56																1.83			
20995002	Thomas G. Thompson	TT051	140_277	400	core, gravity undiff.	0	1	0	02	0	0			19700912		019.48	sieves	pipette		01.00	11.00	0	2.41																1.95			
20995002	Thomas G. Thompson	TT051	140_277	400	core, gravity undiff.	0	2	0	02	20	0			19700912		015.58	sieves	pipette		01.00	11.00	0	3.66																2.18			
20995002	Thomas G. Thompson	TT051	140_277	400	core, gravity undiff.	0	3	0	02	41	0			19700912		013.34	sieves	pipette		01.00	11.00	0	6.07																2.31			
20995002	Thomas G. Thompson	TT051	140_277	400	core, gravity undiff.	0	4	0	02	73	0			19700912		016.35	sieves	pipette		01.00	11.00	0	7.52																2.39			
20995002	Thomas G. Thompson	TT051	141_278	100	grab, undifferentiated	0	1	0	02					19700912		066.41	sieves	pipette		01.50	11.00	0	1.97																1.86			
20995002	Thomas G. Thompson	TT051	142_280	100	grab, undifferentiated	0	1	0	02					19700912		063.19	sieves	pipette		00.50	10.00	0	2.11																1.47			
20995002	Thomas G. Thompson	TT051	107_204	500	core, piston undiff.	0	4	0	02	76	0			19700905		033.92	sieves	pipette		00.50	11.00	0	5.14																2.24			
20995002	Thomas G. Thompson	TT051	107_204	500	core, piston undiff.	0	5	0	02	100	0			19700905		030.52	sieves	pipette		01.50	11.00	0	7.36																2.4			
20995002	Thomas G. Thompson	TT020	071_214	500	core, piston undiff.	0	11	0	02	329	0			19670822		010.73	sieves	pipette		00.00	11.00	0	16.21																2.88			
20995002	Thomas G. Thompson	TT020	071_214	500	core, piston undiff.	0	12	0	02	362	0			19670822		014.16	sieves	pipette		01.00	11.00	0	9.5																3.05			
20995002	Thomas G. Thompson	TT020	071_214	500	core, piston undiff.	0	13	0	02	393	0			19670822		013.79	sieves	pipette		00.50	11.00	0	26.46																2.84			
20995002	Thomas G. Thompson	TT020	073_218	400	core, gravity undiff.	0	1	0	02	0	0			19670903		019.50	sieves	pipette		00.00	11.00	0	1.82																2.16			
20995002	Thomas G. Thompson	TT020	073_218	400	core, gravity undiff.	0	2	0	02	13	0			19670903		026.30	sieves	pipette		02.00	11.00	0	2.52																2.25			
20995002	Thomas G. Thompson	TT020	074_219	100	grab, undifferentiated	0	1	0	02					19670911		034.18	sieves	pipette		02.00	11.00	0	1.68																2.15			
20995002	Thomas G. Thompson	TT020	075_221	100	grab, undifferentiated	0	1	0	02					19670911		019.94	sieves	pipette		02.00	11.00	0	3.96																2.43			
20995002	Thomas G. Thompson	TT020	076_224	100	grab, undifferentiated	0	1	0	02					19670911		014.63	sieves	pipette		01.00	11.00	0	5.84																2.37			
20995002	Thomas G. Thompson	TT020	076_225	400	core, gravity undiff.	0	1	0	02	0	0			19670911		019.61	sieves	pipette		00.00	11.00	0	5.44																2.34			
20995002	Thomas G. Thompson	TT020	076_225	400	core, gravity undiff.	0	2	0	02	35	0			19670911		017.65	sieves	pipette		01.00	11.00	0	6.64																2.32			
20995002	Thomas G. Thompson	TT020	076_225	400	core, gravity undiff.	0	3	0	02	70	0			19670911		018.93	sieves	pipette		03.00	11.00	0	6.48																2.46			
20995002	Thomas G. Thompson	TT020	076_225	400	core, gravity undiff.	0	4	0	02	75	0			19670911		020.07	sieves	pipette		01.00	11.00	0	6.98																2.18			
20995002	Thomas G. Thompson	TT020	076_225	400	core, gravity undiff.	0	5	0	02	90	0			19670911		021.46	sieves	pipette		01.00	11.00	0	6.76																2.15			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	1	0	02	3	0			19670911		013.89	sieves	pipette		01.00	11.00	0	5.77																2.32			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	2	0	02	30	0			19670911		015.92	sieves	pipette		00.50	11.00	0	5.19																2.1			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	3	0	02	60	0			19670911		016.79	sieves	pipette		01.50	11.00	0	6.56																2.17			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	4	0	02	80	0			19670911		022.97	sieves	pipette		02.00	11.00	0	5.19																1.98			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	5	0	02	100	0			19670911		021.01	sieves	pipette		02.00	11.00	0	6.84																2.11			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	6	0	02	159	0			19670911		022.71	sieves	pipette		00.50	11.00	0	7.56																2.13			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	7	0	02	205	0			19670911		017.20	sieves	pipette		01.50	11.00	0	10.09																2.35			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	8	0	02	262	0			19670911		019.71	sieves	pipette		00.00	11.00	0	13.3																2.7			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	9	0	02	312	0			19670911		032.24	sieves	pipette		04.00	11.00	0	8.67																3.02			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	10	0	02	357	0			19670911		032.67	sieves	pipette		00.50	11.00	0	12.51																2.89			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	11	0	02	385	0			19670911		028.14	sieves	pipette		00.50	11.00	0	2.16																1.7			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	12	0	02	396	0			19670911		034.00	sieves	pipette		02.00	11.00	0	3.87																2.67			
20995002	Thomas G. Thompson	TT020	076_226	500	core, piston undiff.	0	13	0	02	417	0			19670911		030.71	sieves	pipette		00.00	11.00	0	9.35																2.83			
20995002	Thomas G. Thompson	TT020	077_229	100	grab, undifferentiated	0	1	0	02					19670912		017.56	sieves	pipette		01.50	11.00	0	6.34																2.45			
20995002	Thomas G. Thompson	TT042	113_252	500	core, piston undiff.	0	9	0	02	82	0			19690905		038.34	sieves	pipette		00.00	11.00	0	3.23																2.23			
20995002	Thomas G. Thompson	TT042	113_252	500	core, piston undiff.	0	10	0	02	87	0			19690905		033.84	sieves	pipette		00.00	11.00	0	1.26																1.34			
20995002	Thomas G. Thompson	TT042	113_252	500	core, piston undiff.	0	11	0	02	100	0			19690905		044.80	sieves	pipette		00.50	11.00	0	1.19																1.35			
20995002	Thomas G. Thompson	TT042	113_252	500	core, piston undiff.	0	12	0	02	154	0			19690905		028.54	sieves	pipette		01.50	11.00	0	2.13																2.07			
20995002	Thomas G. Thompson	TT042	113_252	500	core, piston undiff.	0	13	0	02	159	0			19690905		024.60	sieves	pipette		00.00	11.00	0	2.63																2.24			
20995002	Thomas G. Thompson	TT042	113_252	500	core, piston undiff.	0	14	0	02	200	0			19690905		036.06	sieves	pipette		00.50	11.00	0	1.16																1.23			
20995002	Thomas G. Thompson	TT042	113_252	500	core, piston undiff.	0	15	0	02	218	0			19690905		028.41	sieves	pipette		00.50	11.00	0	2.79																2.18			
20995002	Thomas G. Thompson	TT042	114_253	100	grab, undifferentiated	0	1	0	02					19690905		029.42	sieves	pipette		00.00	11.00	0	6.46																2.32			
20995002	Thomas G. Thompson	TT042	114_255	400	core, gravity undiff.	0	1	0	02	0	0			19690905		013.06	sieves	pipette		01.50	11.00	0	8.1																2.31			
20995002	Thomas G. Thompson	TT042	114_255	400	core, gravity undiff.	0	2	0	02	36	0			19690905		015.87	sieves	pipette		00.50	11.00	0	8.62																2.34			
20995002	Thomas G. Thompson	TT042	114_255	500	core, piston undiff.	0	3	0	02	0	0			19690905		034.56	sieves	pipette		00.50	11.00	0	2.04																1.42			
20995002	Thomas G. Thompson	TT042	114_255	500	core, piston undiff.	0	4	0	02	35	0			19690905		042.70	sieves	pipette		01.00	11.00	0	1.42																1.25			
20995002	Thomas G. Thompson	TT042	114_255	500	core, piston undiff.	0	5	0	02	50	0			19690905		025.27	sieves	pipette		01.00	11.00	0	9.17																2.48			
20995002	Thomas G. Thompson	TT042	114_255	500	core, piston undiff.	0	6	0	02	91	0			19690905		028.76	sieves	pipette		02.00	11.00	0	7.52																2.9			
20995002	Thomas G. Thompson	TT042	114_255	500	core, piston undiff.	0	7	0	02	96	0			19690905		033.47	sieves	pipette		01.50	11.00	0	6.84																2.98			
20995002	Thomas G. Thompson	TT042	114_255	500	core, piston undiff.	0	8	0	02	110	0			19690905		052.06	sieves	pipette		01.50	11.00	0	4.27																2.62			
65005001	Unknown Platform	ALASKAG	DBC80A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.24			1.21	.19	.81			
65005001	Unknown Platform	ALASKAG	DBC80C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.06			1.44	.17	.91			
65005001	Unknown Platform	ALASKAG	DBC80D1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.7			2.06	.25	.87			
65005001	Unknown Platform	ALASKAG	DBC81C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.52			1.61	-.18	1.17			
65005001	Unknown Platform	ALASKAG	DBC81D1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.49			.3	.03	.95			
65005001	Unknown Platform	ALASKAG	DBC82B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.93			.31	-.25	.76			
65005001	Unknown Platform	ALASKAG	DBC82C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.51			1.32	.02	.79			
65005001	Unknown Platform	ALASKAG	DBC83A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.34			.32	.07	.86			
65005001	Unknown Platform	ALASKAG	DBC83B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.87			.74	-.31	1.95			
65005001	Unknown Platform	ALASKAG	DBC83C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1			1.44	-.5	1.18			
65005001	Unknown Platform	ALASKAG	DBC83D1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.7			.82	-.37	1.37			
65005001	Unknown Platform	ALASKAG	DBC84B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.32			.26	.36	.66			
65005001	Unknown Platform	ALASKAG	DBC84C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.3			.29	.26	.78			
65005001	Unknown Platform	ALASKAG	DBC84D1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.52			.29	-.16	1.1			
65005001	Unknown Platform	ALASKAG	DBC86A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.51			.26	-.19	1.06			
65005001	Unknown Platform	ALASKAG	DBC86B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.23			2.1	.02	.64			
65005001	Unknown Platform	ALASKAG	DBC86C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.39			1.63	-.74	1.73			
65005001	Unknown Platform	ALASKAG	DBC87A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.17			.54	.07	1.19			
65005001	Unknown Platform	ALASKAG	DBC87B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	2.26			.52	-.28	1.37			
65005001	Unknown Platform	ALASKAG	DBC87C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.33			1.3	-.44	.61			
65005001	Unknown Platform	ALASKAG	DBC88A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.09			1.19	.47	1.3			
65005001	Unknown Platform	ALASKAG	DBC88B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.54			1.02	.23	.8			
65005001	Unknown Platform	ALASKAG	DBC88C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.05			.98	.33	1.28			
65005001	Unknown Platform	ALASKAG	DBC89A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.53			1.97	.2	.69			
65005001	Unknown Platform	ALASKAG	DBC89B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.27			1.08	.41	1.4			
65005001	Unknown Platform	ALASKAG	DBC89C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.68			1.27	.52	1.51			
65005001	Unknown Platform	ALASKAG	DBC90A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.28			1.29	-.38	.84			
65005001	Unknown Platform	ALASKAG	DBC90B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.23			1.29	.55	1.3			
65005001	Unknown Platform	ALASKAG	DBC90C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.91			1.35	.4	1.57			
65005001	Unknown Platform	ALASKAG	DBC90D1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	1.96			.51	.03	1.01			
65005001	Unknown Platform	ALASKAG	DBC91A1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.98			.93	.13	.83			
65005001	Unknown Platform	ALASKAG	DBC91B1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.65			.81	.24	1.01			
65005001	Unknown Platform	ALASKAG	DBC91C1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.69			1	.06	.96			
65005001	Unknown Platform	ALASKAG	DBC91D1	701	drive sample, hand core	0	1	1	02					19770202	2000		sieves																	.87			.64	-.01	1			
41995002	Multiple	unknown	BSS6824	0	unknown	0	1	1	02															.4	22.9	34.09	42.6							7.49			3.95	.06				
41995002	Multiple	unknown	BSS6825	0	unknown	0	1	1	02															.8	8.8	29.5	60.9							8.64			3.22	-.1				
41995002	Multiple	unknown	BSS6826	0	unknown	0	1	1	02															1.6	28.5	27.4	42.5							6.7			4.54	.02				
41995002	Multiple	unknown	BSS6827	0	unknown	0	1	1	02															1.5	21.3	38	39.2							6.33			4.38	-.03				
41995002	Multiple	unknown	BSS6829	0	unknown	0	1	1	02															.1	67	18.9	14							4.78			2.85	.68				
41995002	Multiple	unknown	BSS6961	0	unknown	0	1	1	02															3.8	5.5	33.8	56.9							8.45			3.25	-.16				
41995002	Multiple	unknown	BSS6962	0	unknown	0	1	1	02															19.6	35.4	22.6	22.3							3.55			5.48	.04				
41995002	Multiple	unknown	BSS6980	0	unknown	0	1	1	02															3.9	22.8	35.8	37.5							6.9			4.42	-.02				
41995002	Multiple	unknown	BSS6981	0	unknown	0	1	1	02															0	2.4	45.3	52.3							9.25			3.09	-.1				
41995002	Multiple	unknown	BSS6982	0	unknown	0	1	1	02															0	30.4	43.4	26.2							6.18			3.21	.55				
41995002	Multiple	unknown	BSS6983	0	unknown	0	1	1	02															0	6.2	53.6	40.09							7.61			3.17	.27				
41995002	Multiple	unknown	BSS6984	0	unknown	0	1	1	02															0	24.7	45.3	30							6.64			3.57	.31				
20995002	Thomas G. Thompson	TT042	114_255	500	core, piston undiff.	0	9	0	02	126	0			19690905		050.12	sieves	pipette		00.50	11.00	0	3.79																2.43			
20995002	Thomas G. Thompson	TT042	114_255	500	core, piston undiff.	0	10	0	02	131	0			19690905		040.71	sieves	pipette		00.50	11.00	0	7.3																3.02			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	2	0	02	19	0			19670817		009.23	sieves	pipette		00.50	08.00	0	.46																.73			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	3	0	02	22	0			19670817		007.11	sieves	pipette		02.00	11.00	0	2.08																2.01			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	4	0	02	73	0			19670817		005.58	sieves	pipette		00.50	11.00	0	5.69																2.22			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	5	0	02	127	0			19670817		005.07	sieves	pipette		00.50	11.00	0	12.47																2.56			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	6	0	02	139	0			19670817		005.50	sieves	pipette		00.50	11.00	0	4.78																2.44			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	7	0	02	144	0			19670817		006.85	sieves	pipette		00.50	11.00	0	7.04																2.62			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	8	0	02	189	0			19670817		009.48	sieves	pipette		02.00	11.00	0	2.98																2.21			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	9	0	02	193	0			19670817		008.82	sieves	pipette		00.50	11.00	0	5.35																2.53			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	10	0	02	230	0			19670817		005.61	sieves	pipette		01.00	11.00	0	10.83																2.94			
20995002	Thomas G. Thompson	TT020	034_087	500	core, piston undiff.	0	11	0	02	273	0			19670817		009.53	sieves	pipette		00.50	11.00	0	8.06																2.91			
20995002	Thomas G. Thompson	TT020	035_088	400	core, gravity undiff.	0	1	0	02	0	0			19670817		018.37	sieves	pipette		00.50	11.00	0	5.94																2.43			
20995002	Thomas G. Thompson	TT020	035_088	400	core, gravity undiff.	0	2	0	02	62	0			19670817		012.17	sieves	pipette		01.00	11.00	0	6.34																2.27			
20995002	Thomas G. Thompson	TT042	023_054	400	core, gravity undiff.	0	2	0	02	45	0			19690824		016.00	sieves	pipette		04.00	11.00	0	5.34																3.48			
20995002	Thomas G. Thompson	TT042	023_054	400	core, gravity undiff.	0	3	0	02	65	0			19690824		023.13	sieves	pipette		00.50	11.00	0	4.45																2.54			
20995002	Thomas G. Thompson	TT042	023_054	400	core, gravity undiff.	0	4	0	02	79	0			19690824		020.37	sieves	pipette		01.00	11.00	0	3.9																2.51			
20995002	Thomas G. Thompson	TT042	023_055	100	grab, undifferentiated	0	1	0	02					19690824		012.79	sieves	pipette		01.00	11.00	0	6.37																2.43			
20995002	Thomas G. Thompson	TT042	024_057	100	grab, undifferentiated	0	1	0	02					19690824		023.10	sieves	pipette		00.50	11.00	0	8.81																2.42			
20995002	Thomas G. Thompson	TT042	024_058	400	core, gravity undiff.	0	1	0	02	0	0			19690824		006.12	sieves	pipette		00.50	11.00	0	.73																2.27			
20995002	Thomas G. Thompson	TT042	024_058	400	core, gravity undiff.	0	2	0	02	27	0			19690824		009.96	sieves	pipette		01.00	11.00	0	7.57																2.42			
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	3	0	02	0	0			19690824		021.35	sieves	pipette		04.00	11.00	0	7.19																2.51			
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	4	0	02	50	0			19690824		022.64	sieves	pipette		02.00	11.00	0	7.86																2.56			
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	5	0	02	71	0			19690824		022.39	sieves	pipette		02.50	11.00	0	6.63																2.99			
20995002	Thomas G. Thompson	TT042	024_058	500	core, piston undiff.	0	6	0	02	77	0			19690824		032.56	sieves	pipette		01.00	11.00	0	6.74																2.8			
