"","lat","lon","wave_npv"
"11043",55.125,304.375,-353606.469414894
"11188",55.375,304.375,-353243.608125
"8403",49.875,304.625,-91218.1015625
"8476",50.125,304.625,-19199.0937002677
"8533",50.375,304.625,-104398.767127404
"8619",50.625,304.625,-271479.40625
"8832",51.125,304.625,-271479.40625
"9068",51.625,304.625,-271479.40625
"9337",52.125,304.625,-281225.709821429
"9477",52.375,304.625,-339703.53125
"9622",52.625,304.625,-342829.950892857
"9772",52.875,304.625,-361588.46875
"9928",53.125,304.625,-364374.464285714
"10088",53.375,304.625,-381090.4375
"10242",53.625,304.625,-381761.50255102
"10389",53.875,304.625,-349964.75884434
"10529",54.125,304.625,-343748.34375
"10656",54.375,304.625,-343748.34375
"10779",54.625,304.625,-343748.34375
"10909",54.875,304.625,-344979.874362245
"11044",55.125,304.625,-353395.333545918
"11189",55.375,304.625,-353805.84375
"8329",49.625,304.875,-91218.1015625
"8404",49.875,304.875,-72422.706237793
"8477",50.125,304.875,-9582.06567969689
"8534",50.375,304.875,-51310.7667824074
"8620",50.625,304.875,-262685.688401442
"8722",50.875,304.875,-271479.40625
"8833",51.125,304.875,-271479.40625
"8949",51.375,304.875,-271479.40625
"9069",51.625,304.875,-271479.40625
"9201",51.875,304.875,-271479.40625
"9338",52.125,304.875,-281586.684027778
"9478",52.375,304.875,-339703.53125
"9623",52.625,304.875,-343006.918042453
"9773",52.875,304.875,-361588.46875
"9929",53.125,304.875,-364477.649305556
"10089",53.375,304.875,-381090.4375
"10243",53.625,304.875,-382863.509615385
"10390",53.875,304.875,-377210.140625
"10530",54.125,304.875,-344555.868259804
"10657",54.375,304.875,-343748.34375
"10780",54.625,304.875,-343748.34375
"10910",54.875,304.875,-343748.34375
"11045",55.125,304.875,-357406.175625
"11190",55.375,304.875,-367993.754557292
"8330",49.625,305.125,-91218.1015625
"8405",49.875,305.125,-48501.2940063477
"8478",50.125,305.125,-8770.82966731145
"8535",50.375,305.125,-42842.7421875
"8621",50.625,305.125,-199501.197193287
"8723",50.875,305.125,-271479.40625
"8834",51.125,305.125,-271479.40625
"8950",51.375,305.125,-271479.40625
"9070",51.625,305.125,-271479.40625
"9202",51.875,305.125,-271479.40625
"9339",52.125,305.125,-281030.78375
"9479",52.375,305.125,-339703.53125
"9624",52.625,305.125,-341892.025
"9774",52.875,305.125,-361588.46875
"9930",53.125,305.125,-363578.465561224
"10090",53.375,305.125,-381090.4375
"10244",53.625,305.125,-382050.8515625
"10391",53.875,305.125,-384932.09375
"10531",54.125,305.125,-363936.456495098
"10658",54.375,305.125,-343748.34375
"10781",54.625,305.125,-343748.34375
"10911",54.875,305.125,-343748.34375
"11046",55.125,305.125,-350260.887755102
"11191",55.375,305.125,-368295.625
"6184",44.875,305.375,-80228.7431640625
"6303",45.125,305.375,-78471.0248325893
"6418",45.375,305.375,-13094.408203125
"8406",49.875,305.375,-25813.9228820801
"8479",50.125,305.375,-9582.06567969689
"8536",50.375,305.375,-42842.7421875
"8622",50.625,305.375,-126383.061748798
"8724",50.875,305.375,-271479.40625
"8835",51.125,305.375,-271479.40625
"8951",51.375,305.375,-271479.40625
"9071",51.625,305.375,-271479.40625
"9203",51.875,305.375,-271479.40625
"9340",52.125,305.375,-278039.418269231
"9480",52.375,305.375,-339703.53125
"9625",52.625,305.375,-342329.72375
"9775",52.875,305.375,-361588.46875
"9931",53.125,305.375,-363213.6328125
"10091",53.375,305.375,-381090.4375
"10245",53.625,305.375,-382883.678385417
"10392",53.875,305.375,-385823.6575
"10532",54.125,305.375,-384932.09375
"10659",54.375,305.375,-353632.44375
"10782",54.625,305.375,-343748.34375
"10912",54.875,305.375,-343748.34375
"11047",55.125,305.375,-345518.611607143
"6057",44.625,305.625,-164671.2890625
"6185",44.875,305.625,-79612.9921875
"6304",45.125,305.625,-72486.001046317
"6419",45.375,305.625,-13094.408203125
"6535",45.625,305.625,-9889.67034040179
"6655",45.875,305.625,16816.478515625
"6774",46.125,305.625,17461.5209684552
"6889",46.375,305.625,25363.291015625
"8407",49.875,305.625,-4141.53231342022
"8480",50.125,305.625,-7561.35052157315
"8537",50.375,305.625,-42842.7421875
"8623",50.625,305.625,-72334.1430288462
"8725",50.875,305.625,-268119.296424279
"8836",51.125,305.625,-271479.40625
"8952",51.375,305.625,-271479.40625
"9072",51.625,305.625,-271479.40625
"9204",51.875,305.625,-271479.40625
"9341",52.125,305.625,-279833.380739796
"9481",52.375,305.625,-339703.53125
"9626",52.625,305.625,-341419.996936275
"9776",52.875,305.625,-361588.46875
"9932",53.125,305.625,-363796.23879717
"10092",53.375,305.625,-381090.4375
"10246",53.625,305.625,-383223.55994898
"10393",53.875,305.625,-392218.912860577
"10533",54.125,305.625,-384932.09375
"10660",54.375,305.625,-378342.69375
"10783",54.625,305.625,-345363.392769608
"10913",54.875,305.625,-343748.34375
"11048",55.125,305.625,-345483.20625
"6059",44.625,305.875,-137180.829799107
"6187",44.875,305.875,-48865.021484375
"6306",45.125,305.875,-43357.2002626616
"6421",45.375,305.875,10952.2880859375
"6537",45.625,305.875,12561.1998579545
"6657",45.875,305.875,36679.9207175926
"6776",46.125,305.875,38184.9377893519
"6891",46.375,305.875,51057.625
"7004",46.625,305.875,49681.1428222656
"7118",46.875,305.875,-104826.517020089
"8333",49.625,305.875,-69416.7086690267
"8408",49.875,305.875,-658.469543457031
"8481",50.125,305.875,-4714.64960538424
"8538",50.375,305.875,-42842.7421875
"8624",50.625,305.875,-51299.3622855392
"8726",50.875,305.875,-217717.649038462
"8837",51.125,305.875,-271479.40625
"8953",51.375,305.875,-271479.40625
"9073",51.625,305.875,-271479.40625
"9205",51.875,305.875,-271479.40625
"9342",52.125,305.875,-276727.415865385
"9482",52.375,305.875,-339703.53125
"9627",52.625,305.875,-342228.716346154
"9777",52.875,305.875,-361588.46875
"9933",53.125,305.875,-363118.034926471
"10093",53.375,305.875,-381090.4375
"10247",53.625,305.875,-383652.275735294
"10394",53.875,305.875,-400363.004807692
"10534",54.125,305.875,-384932.09375
"10661",54.375,305.875,-384932.09375
"10784",54.625,305.875,-369871.897135417
"10914",54.875,305.875,-361517.979375
"11049",55.125,305.875,-366323.777573529
"6061",44.625,306.125,-133717.127511161
"6189",44.875,306.125,-47124.5703125
"6308",45.125,306.125,-42976.2232840402
"6423",45.375,306.125,10952.2880859375
"6539",45.625,306.125,11927.8848005022
"6659",45.875,306.125,38268.99609375
"6778",46.125,306.125,38725.7328404018
"6893",46.375,306.125,51057.625
"7006",46.625,306.125,51057.625
"7120",46.875,306.125,-21909.4202008929
"7459",47.625,306.125,-173030.897536058
"8409",49.875,306.125,-658.469543457031
"8482",50.125,306.125,-4714.64960538424
"8539",50.375,306.125,-42842.7421875
"8625",50.625,306.125,-50242.2847732843
"8727",50.875,306.125,-147155.342698317
"8838",51.125,306.125,-271479.40625
"8954",51.375,306.125,-271479.40625
"9074",51.625,306.125,-271479.40625
"9206",51.875,306.125,-271479.40625
"9343",52.125,306.125,-279202.892099057
"9483",52.375,306.125,-339703.53125
"9628",52.625,306.125,-341355.224646226
"9778",52.875,306.125,-361588.46875
"9934",53.125,306.125,-363500.426470588
"10094",53.375,306.125,-381090.4375
"10248",53.625,306.125,-383509.951388889
"10395",53.875,306.125,-406756.831380208
"10535",54.125,306.125,-386680.257965686
"10662",54.375,306.125,-384932.09375
"10785",54.625,306.125,-379169.2265625
"10915",54.875,306.125,-361880.625
"11050",55.125,306.125,-366914.6625
"5765",44.125,306.375,-221051.018973214
"5918",44.375,306.375,-106718.40234375
"6063",44.625,306.375,-101715.642229353
"6191",44.875,306.375,-34728.385348136
"6310",45.125,306.375,-30707.0261008523
"6425",45.375,306.375,27224.056640625
"6541",45.625,306.375,28387.2119489397
"6661",45.875,306.375,48174.3395647321
"6780",46.125,306.375,47004.0562918527
"6895",46.375,306.375,12722.8702566964
"7008",46.625,306.375,9774.04296875
"7122",46.875,306.375,9774.04296875
"7460",47.625,306.375,-201577.573660714
"7578",47.875,306.375,-278094.4375
"7701",48.125,306.375,-278094.4375
"7934",48.625,306.375,-91218.1015625
"8044",48.875,306.375,-91218.1015625
"8153",49.125,306.375,-91218.1015625
"8410",49.875,306.375,-658.469543457031
"8483",50.125,306.375,-5525.88561776968
"8540",50.375,306.375,-42842.7421875
"8626",50.625,306.375,-50829.5500578704
"8728",50.875,306.375,-96753.6953125
"8839",51.125,306.375,-247958.637469952
"8955",51.375,306.375,-271479.40625
"9075",51.625,306.375,-271479.40625
"9207",51.875,306.375,-271479.40625
"9344",52.125,306.375,-276727.415865385
"9484",52.375,306.375,-339703.53125
"9629",52.625,306.375,-341849.113357843
"9779",52.875,306.375,-361588.46875
"9935",53.125,306.375,-363394.206597222
"10095",53.375,306.375,-381090.4375
"10249",53.625,306.375,-383652.275735294
"10396",53.875,306.375,-407221.1875
"10536",54.125,306.375,-394293.513125
"10663",54.375,306.375,-384932.09375
"10786",54.625,306.375,-385743.612882653
"10916",54.875,306.375,-395964.072704082
"5766",44.125,306.625,-216600.348772321
"5920",44.375,306.625,-105333.59375
"6065",44.625,306.625,-98179.516796875
"6193",44.875,306.625,-33792.82421875
"6312",45.125,306.625,-30524.0627441406
"6427",45.375,306.625,27224.056640625
"6543",45.625,306.625,28387.2119489397
"6663",45.875,306.625,48936.2890625
"6782",46.125,306.625,44740.3341238839
"6897",46.375,306.625,9774.04296875
"7010",46.625,306.625,9774.04296875
"7580",47.875,306.625,-278094.4375
"7702",48.125,306.625,-278094.4375
"7822",48.375,306.625,-117914.720982143
"7935",48.625,306.625,-91218.1015625
"8046",48.875,306.625,-91218.1015625
"8154",49.125,306.625,-91218.1015625
"8411",49.875,306.625,-658.469543457031
"8484",50.125,306.625,-4714.64960538424
"8541",50.375,306.625,-42842.7421875
"8627",50.625,306.625,-48723.9370738636
"8729",50.875,306.625,-96753.6953125
"8840",51.125,306.625,-176836.312825521
"8956",51.375,306.625,-271479.40625
"9076",51.625,306.625,-271479.40625
"9208",51.875,306.625,-271479.40625
"9345",52.125,306.625,-278922.038068182
"9485",52.375,306.625,-339703.53125
"9630",52.625,306.625,-340966.123798077
"9780",52.875,306.625,-361588.46875
"9936",53.125,306.625,-362401.05078125
"10096",53.375,306.625,-381090.4375
"10250",53.625,306.625,-383703.5125
"10397",53.875,306.625,-407221.1875
"10537",54.125,306.625,-401102.612745098
"10664",54.375,306.625,-384932.09375
"10787",54.625,306.625,-385462.28625
"10917",54.875,306.625,-398186.90625
"5607",43.875,306.875,-192147.167708333
"5767",44.125,306.875,-182951.138020833
"5922",44.375,306.875,-98009.6395833333
"6067",44.625,306.875,-90219.5183454241
"6195",44.875,306.875,-29661.337890625
"6314",45.125,306.875,-26043.4095633371
"6429",45.375,306.875,37873.32421875
"6545",45.625,306.875,39257.1342773438
"6665",45.875,306.875,63704.4453125
"6784",46.125,306.875,59001.2043457031
"6899",46.375,306.875,10960.9623674665
"7012",46.625,306.875,10938.5676618304
"7350",47.375,306.875,71402.1222098214
"7463",47.625,306.875,-120319.880580357
"7582",47.875,306.875,-278094.4375
"7704",48.125,306.875,-223730.4125
"7824",48.375,306.875,-91218.1015625
"7936",48.625,306.875,-91218.1015625
"8048",48.875,306.875,-91218.1015625
"8156",49.125,306.875,-91218.1015625
"8256",49.375,306.875,-59870.5366328313
"8337",49.625,306.875,-658.469543457031
"8412",49.875,306.875,-658.469543457031
"8485",50.125,306.875,-4714.64960538424
"8542",50.375,306.875,-42842.7421875
"8628",50.625,306.875,-47743.7379261364
"8730",50.875,306.875,-96753.6953125
"8841",51.125,306.875,-114028.587590144
"8957",51.375,306.875,-265233.529747596
"9077",51.625,306.875,-271479.40625
"9209",51.875,306.875,-271479.40625
"9346",52.125,306.875,-276937.33625
"9486",52.375,306.875,-339703.53125
"9631",52.625,306.875,-340615.403645833
"9781",52.875,306.875,-361588.46875
"9937",53.125,306.875,-362807.341796875
"10097",53.375,306.875,-381090.4375
"10251",53.625,306.875,-383652.275735294
"10398",53.875,306.875,-407221.1875
"10538",54.125,306.875,-407855.284375
"10665",54.375,306.875,-411176.317708333
"10788",54.625,306.875,-412009.99
"10918",54.875,306.875,-428701.338848039
"5440",43.625,307.125,-274654.071707589
"5608",43.875,307.125,-189446.796875
"5768",44.125,307.125,-179593.907924107
"5924",44.375,307.125,-97486.5
"6069",44.625,307.125,-90219.5183454241
"6197",44.875,307.125,-29661.337890625
"6316",45.125,307.125,-26043.4095633371
"6431",45.375,307.125,37873.32421875
"6547",45.625,307.125,39257.1342773438
"6667",45.875,307.125,63704.4453125
"6786",46.125,307.125,58060.5561523438
"6901",46.375,307.125,11028.146484375
"7014",46.625,307.125,11781.1707240513
"7126",46.875,307.125,46420.2857491629
"7238",47.125,307.125,56609.4197771991
"7465",47.625,307.125,87681.1630108173
"7584",47.875,307.125,65449.859375
"7706",48.125,307.125,17244.3329326923
"7825",48.375,307.125,-91218.1015625
"7937",48.625,307.125,-91218.1015625
"8050",48.875,307.125,-91218.1015625
"8158",49.125,307.125,-91218.1015625
"8257",49.375,307.125,-32006.0344731258
"8338",49.625,307.125,-658.469543457031
"8413",49.875,307.125,-658.469543457031
"8486",50.125,307.125,-4714.64960538424
"8543",50.375,307.125,-42842.7421875
"8629",50.625,307.125,-47834.4971064815
"8731",50.875,307.125,-96753.6953125
"8842",51.125,307.125,-103144.450270433
"8958",51.375,307.125,-192364.970552885
"9078",51.625,307.125,-269511.008806818
"9210",51.875,307.125,-271479.40625
"9347",52.125,307.125,-278922.038068182
"9487",52.375,307.125,-339703.53125
"9632",52.625,307.125,-340966.123798077
"9782",52.875,307.125,-361588.46875
"9938",53.125,307.125,-362338.544471154
"10098",53.375,307.125,-381090.4375
"10252",53.625,307.125,-383703.5125
"10399",53.875,307.125,-407221.1875
"10539",54.125,307.125,-407728.465
"10666",54.375,307.125,-413562.15625
"10789",54.625,307.125,-414647.801470588
"10919",54.875,307.125,-432018.125
"5441",43.625,307.375,-276988.953962054
"5609",43.875,307.375,-175304.344308036
"5770",44.125,307.375,-167734.245954241
"5926",44.375,307.375,-98684.5078125
"6071",44.625,307.375,-92431.2079031808
"6199",44.875,307.375,-28647.548828125
"6318",45.125,307.375,-26081.0558733259
"6433",45.375,307.375,43214.25390625
"6549",45.625,307.375,45120.0629185268
"6669",45.875,307.375,96576.90625
"6788",46.125,307.375,98478.7975852273
"6903",46.375,307.375,117497.7109375
"7016",46.625,307.375,111314.998722957
"7128",46.875,307.375,53197.50390625
"7239",47.125,307.375,57291.8029513889
"7352",47.375,307.375,90046.1953125
"7467",47.625,307.375,87410.8736049107
"7586",47.875,307.375,65449.859375
"7708",48.125,307.375,57173.3287745885
"7827",48.375,307.375,-2721.14904785156
"7939",48.625,307.375,-2721.14904785156
"8052",48.875,307.375,-2973.27711769387
"8160",49.125,307.375,-1762.76586444561
"8258",49.375,307.375,2275.45846088116
"8339",49.625,307.375,-658.469543457031
"8414",49.875,307.375,-658.469543457031
"8487",50.125,307.375,-4714.64960538424
"8544",50.375,307.375,-42842.7421875
"8630",50.625,307.375,-47743.7379261364
"8732",50.875,307.375,-96753.6953125
"8843",51.125,307.375,-101866.299278846
"8959",51.375,307.375,-163217.546875
"9079",51.625,307.375,-215703.581801471
"9211",51.875,307.375,-244332.328125
"9348",52.125,307.375,-249978.141875
"9488",52.375,307.375,-314905
"9633",52.625,307.375,-314905
"9783",52.875,307.375,-356096.295955882
"9939",53.125,307.375,-367294.238932292
"10099",53.375,307.375,-386486.375
"10253",53.625,307.375,-390472.559659091
"10400",53.875,307.375,-432541.158653846
"10540",54.125,307.375,-433491.540683962
"10790",54.625,307.375,-449480.15125
"5442",43.625,307.625,-277632.60703125
"5611",43.875,307.625,-174503.828125
"5772",44.125,307.625,-166793.388771186
"5928",44.375,307.625,-98684.5078125
"6073",44.625,307.625,-91180.547921317
"6201",44.875,307.625,-28647.548828125
"6320",45.125,307.625,-24655.2264539931
"6435",45.375,307.625,43214.25390625
"6551",45.625,307.625,46072.9674246652
"6671",45.875,307.625,96576.90625
"6790",46.125,307.625,98155.8349056604
"6905",46.375,307.625,117497.7109375
"7018",46.625,307.625,110608.403041295
"7130",46.875,307.625,53197.50390625
"7241",47.125,307.625,57145.5779854911
"7354",47.375,307.625,90046.1953125
"7469",47.625,307.625,87768.7567997685
"7588",47.875,307.625,65449.859375
"7709",48.125,307.625,59549.517977201
"7829",48.375,307.625,4086.30883789062
"7941",48.625,307.625,4086.30883789062
"8054",48.875,307.625,4729.95690917969
"8162",49.125,307.625,26213.9901035854
"8259",49.375,307.625,9625.91251220703
"8340",49.625,307.625,-658.469543457031
"8415",49.875,307.625,-658.469543457031
"8488",50.125,307.625,-3092.17758061336
"8545",50.375,307.625,-42842.7421875
"8631",50.625,307.625,-47834.4971064815
"8733",50.875,307.625,-96753.6953125
"8844",51.125,307.625,-99523.0224609375
"8960",51.375,307.625,-163217.546875
"9080",51.625,307.625,-187705.028007075
"9212",51.875,307.625,-244332.328125
"9349",52.125,307.625,-252031.165056818
"9634",52.625,307.625,-314905
"9784",52.875,307.625,-360317.058673469
"9940",53.125,307.625,-371915.375
"10100",53.375,307.625,-386486.375
"10254",53.625,307.625,-391302.853125
"10401",53.875,307.625,-434651.15625
"5274",43.375,307.875,-267108.020833333
"5444",43.625,307.875,-262219.655365566
"5613",43.875,307.875,-185494.640625
"5774",44.125,307.875,-180051.220120614
"5930",44.375,307.875,-109874.328645833
"6075",44.625,307.875,-102835.539550781
"6203",44.875,307.875,-32204.9368024554
"6322",45.125,307.875,-27561.8413990162
"6437",45.375,307.875,54745.73828125
"6553",45.625,307.875,58213.7004045759
"6673",45.875,307.875,119056.880787037
"6792",46.125,307.875,120168.015904018
"6907",46.375,307.875,159604.587611607
"7020",46.625,307.875,158592.909040179
"7132",46.875,307.875,148680.078125
"7243",47.125,307.875,148027.249410377
"7356",47.375,307.875,141760.09375
"7471",47.625,307.875,137330.121383102
"7590",47.875,307.875,110496.3828125
"7711",48.125,307.875,107950.254603795
"7831",48.375,307.875,62836.8043259841
"7943",48.625,307.875,66433.7734375
"8056",48.875,307.875,55291.46875
"8164",49.125,307.875,37303.3859817217
"8260",49.375,307.875,11638.07421875
"8341",49.625,307.875,2589.67409184294
"8416",49.875,307.875,-658.469543457031
"8489",50.125,307.875,-3092.17758061336
"8546",50.375,307.875,-42842.7421875
"8632",50.625,307.875,-48723.9370738636
"8734",50.875,307.875,-96753.6953125
"8845",51.125,307.875,-100588.14828726
"8961",51.375,307.875,-163217.546875
"9081",51.625,307.875,-169330.125
"9213",51.875,307.875,-227125.743389423
"9350",52.125,307.875,-232272.360625
"9490",52.375,307.875,-295338.375
"9635",52.625,307.875,-302571.891826923
"9785",52.875,307.875,-366653.625
"9941",53.125,307.875,-371484.125578704
"10101",53.375,307.875,-416128.309895833
"10255",53.625,307.875,-422964.14375
"5110",43.125,308.125,-266823.15625
"5276",43.375,308.125,-266823.15625
"5446",43.625,308.125,-259930.909163136
"5615",43.875,308.125,-185494.640625
"5776",44.125,308.125,-182822.460658482
"5932",44.375,308.125,-110673.6015625
"6077",44.625,308.125,-102854.099609375
"6205",44.875,308.125,-32478.58203125
"6324",45.125,308.125,-23133.119140625
"6439",45.375,308.125,54745.73828125
"6555",45.625,308.125,58276.7542613636
"6675",45.875,308.125,119481.03125
"6794",46.125,308.125,121804.024832589
"6909",46.375,308.125,162843.578125
"7022",46.625,308.125,162328.541761364
"7134",46.875,308.125,148680.078125
"7245",47.125,308.125,148428.442329545
"7358",47.375,308.125,141760.09375
"7473",47.625,308.125,140749.235795455
"7592",47.875,308.125,113961.5
"7713",48.125,308.125,112133.510516827
"7833",48.375,308.125,66433.7734375
"7945",48.625,308.125,66433.7734375
"8058",48.875,308.125,43528.4786261792
"8166",49.125,308.125,36276.7735112028
"8261",49.375,308.125,11638.07421875
"8342",49.625,308.125,7925.91006412146
"8417",49.875,308.125,-658.469543457031
"8490",50.125,308.125,-2280.94156822791
"8547",50.375,308.125,-42842.7421875
"8633",50.625,308.125,-47243.6363201531
"8735",50.875,308.125,-96753.6953125
"8846",51.125,308.125,-99309.9972956731
"8962",51.375,308.125,-163217.546875
"9082",51.625,308.125,-167031.795625
"9214",51.875,308.125,-226788.359375
"9351",52.125,308.125,-234266.542897727
"9491",52.375,308.125,-295338.375
"9636",52.625,308.125,-302330.066176471
"9786",52.875,308.125,-366653.625
"9942",53.125,308.125,-371768.272671569
"10102",53.375,308.125,-418823.03125
"4949",42.875,308.375,-266823.15625
"5111",43.125,308.375,-266823.15625
"5278",43.375,308.375,-266823.15625
"5448",43.625,308.375,-242182.01171875
"5617",43.875,308.375,-193606.659957627
"5778",44.125,308.375,-189305.874573864
"5934",44.375,308.375,-113234.8515625
"6079",44.625,308.375,-107456.251116071
"6207",44.875,308.375,-32344.3857758621
"6326",45.125,308.375,-22985.3690708705
"6441",45.375,308.375,54995.66796875
"6557",45.625,308.375,61642.859375
"6677",45.875,308.375,127475.236979167
"6796",46.125,308.375,130675.811662946
"6911",46.375,308.375,184554.5625
"7024",46.625,308.375,184565.688974057
"7136",46.875,308.375,198921.900669643
"7247",47.125,308.375,200366.533203125
"7360",47.375,308.375,193682.078125
"7475",47.625,308.375,190688.621167453
"7594",47.875,308.375,154951.892857143
"7715",48.125,308.375,152619.599392361
"7835",48.375,308.375,103511.2890625
"7947",48.625,308.375,96836.8920717593
"8060",48.875,308.375,38843.3046875
"8168",49.125,308.375,35704.2396334135
"8262",49.375,308.375,11638.07421875
"8343",49.625,308.375,10583.0004698555
"8418",49.875,308.375,-6513.63182185246
"8491",50.125,308.375,-9628.36280448482
"8548",50.375,308.375,-44978.21875
"8634",50.625,308.375,-49764.0773737981
"8736",50.875,308.375,-95428.6688701923
"8847",51.125,308.375,-100910.85083912
"8963",51.375,308.375,-155431.25
"9083",51.625,308.375,-158230.655
"9215",51.875,308.375,-218296.134943182
"9352",52.125,308.375,-221863.4528125
"9492",52.375,308.375,-285133.5625
"9637",52.625,308.375,-294792.203703704
"9787",52.875,308.375,-382016.519607843
"4950",42.875,308.625,-266823.15625
"5113",43.125,308.625,-266823.15625
"5280",43.375,308.625,-265612.7140625
"5450",43.625,308.625,-206938.121710526
"5619",43.875,308.625,-194196.625
"5780",44.125,308.625,-185963.224311441
"5936",44.375,308.625,-113234.8515625
"6081",44.625,308.625,-108900.901227679
"6209",44.875,308.625,-32334.4453125
"6328",45.125,308.625,-26096.580078125
"6443",45.375,308.625,54995.66796875
"6559",45.625,308.625,62972.29765625
"6679",45.875,308.625,128114.7734375
"6798",46.125,308.625,134161.893694196
"6913",46.375,308.625,184554.5625
"7026",46.625,308.625,185880.532954545
"7138",46.875,308.625,202786.65625
"7249",47.125,308.625,202086.304086538
"7362",47.375,308.625,193682.078125
"7477",47.625,308.625,191140.858258929
"7596",47.875,308.625,158105
"7717",48.125,308.625,152149.322443182
"7837",48.375,308.625,103511.2890625
"7949",48.625,308.625,97293.2136418269
"8062",48.875,308.625,38843.3046875
"8170",49.125,308.625,36828.1024305556
"8263",49.375,308.625,11638.07421875
"8344",49.625,308.625,10583.0004698555
"8419",49.875,308.625,-7001.56201171875
"8492",50.125,308.625,-10517.9191171152
"8549",50.375,308.625,-44978.21875
"8635",50.625,308.625,-47939.3970588235
"8737",50.875,308.625,-95318.25
"8848",51.125,308.625,-101098.346153846
"8964",51.375,308.625,-155431.25
"9084",51.625,308.625,-159019.643930288
"9216",51.875,308.625,-217630.078125
"9353",52.125,308.625,-221680.2871875
"9493",52.375,308.625,-285133.5625
"9638",52.625,308.625,-291270.46484375
"9788",52.875,308.625,-383324
"4951",42.875,308.875,-266823.15625
"5115",43.125,308.875,-265725.987607759
"5282",43.375,308.875,-226756.18287037
"5452",43.625,308.875,-202730.218220339
"5621",43.875,308.875,-202866.276785714
"5782",44.125,308.875,-196120.942940848
"5938",44.375,308.875,-123297.923221983
"6083",44.625,308.875,-116889.755539773
"6211",44.875,308.875,-47239.6265625
"6329",45.125,308.875,-41745.1556222098
"6445",45.375,308.875,39958.61328125
"6561",45.625,308.875,44777.2488636364
"6681",45.875,308.875,118978.36328125
"6800",46.125,308.875,123336.607421875
"6915",46.375,308.875,175482.645454545
"7028",46.625,308.875,178036.099888393
"7140",46.875,308.875,200477.953125
"7251",47.125,308.875,200173.2265625
"7364",47.375,308.875,196006.971306818
"7479",47.625,308.875,193012.010817308
"7598",47.875,308.875,163611.152901786
"7719",48.125,308.875,159199.836232311
"7839",48.375,308.875,113583.655960648
"7951",48.625,308.875,108956.312789352
"8064",48.875,308.875,54116.86328125
"8172",49.125,308.875,51503.6886121962
"8264",49.375,308.875,-426.638319749099
"8345",49.625,308.875,-2584.236807364
"8420",49.875,308.875,-19334.3930483218
"8493",50.125,308.875,-22781.1964299129
"8550",50.375,308.875,-55633.18359375
"8636",50.625,308.875,-57429.6569870283
"8738",50.875,308.875,-101461.587962963
"8849",51.125,308.875,-105803.1859375
"8965",51.375,308.875,-156099.83203125
"9085",51.625,308.875,-161951.328714623
"9217",51.875,308.875,-217726.695772059
"9354",52.125,308.875,-221202.870404412
"9494",52.375,308.875,-306375.1875
"9639",52.625,308.875,-309795.722355769
"4952",42.875,309.125,-265744.583686441
"5117",43.125,309.125,-224399.302083333
"5284",43.375,309.125,-203187.375
"5454",43.625,309.125,-203187.375
"5623",43.875,309.125,-203187.375
"5784",44.125,309.125,-198947.515764509
"5940",44.375,309.125,-124043.3359375
"6085",44.625,309.125,-115987.789884868
"6213",44.875,309.125,-47515.6484375
"6331",45.125,309.125,-41267.4868861607
"6447",45.375,309.125,39958.61328125
"6563",45.625,309.125,44154.1641322545
"6683",45.875,309.125,118275.5625
"6802",46.125,309.125,121367.400852273
"6917",46.375,309.125,174959.265625
"7030",46.625,309.125,176849.538773148
"7142",46.875,309.125,200477.953125
"7253",47.125,309.125,200159.171306818
"7366",47.375,309.125,196094.703125
"7481",47.625,309.125,193763.066761364
"7600",47.875,309.125,164034.703125
"7721",48.125,309.125,161303.958664773
"7841",48.375,309.125,113971.0546875
"7953",48.625,309.125,110645.821831597
"8066",48.875,309.125,54116.86328125
"8174",49.125,309.125,49944.6249815743
"8265",49.375,309.125,-1165.29418945312
"8346",49.625,309.125,-3007.19085693359
"8421",49.875,309.125,-20321.01953125
"8494",50.125,309.125,-22358.259765625
"8551",50.375,309.125,-55633.18359375
"8637",50.625,309.125,-59887.2869646991
"8739",50.875,309.125,-101577.5
"8850",51.125,309.125,-104725.380709135
"8966",51.375,309.125,-156140.765625
"9086",51.625,309.125,-161068.123125
"9218",51.875,309.125,-217732.734375
"9355",52.125,309.125,-226423.170955882
"9495",52.375,309.125,-306375.1875
"4790",42.625,309.375,-266823.15625
"4954",42.875,309.375,-229434.529796512
"5119",43.125,309.375,-219161.674568966
"5286",43.375,309.375,-219737.462719298
"5456",43.625,309.375,-219176.44279661
"5625",43.875,309.375,-220033
"5786",44.125,309.375,-213332.655701754
"5942",44.375,309.375,-141398.71875
"6087",44.625,309.375,-136375.778371711
"6215",44.875,309.375,-63036.0453404018
"6333",45.125,309.375,-53397.9659402412
"6449",45.375,309.375,23102.889578683
"6565",45.625,309.375,30190.9546875
"6685",45.875,309.375,98021.5546875
"6804",46.125,309.375,101791.045990566
"6919",46.375,309.375,153140.611886161
"7032",46.625,309.375,154248.032407407
"7144",46.875,309.375,179478.145647321
"7255",47.125,309.375,179188.396521226
"7368",47.375,309.375,181566.506975446
"7483",47.625,309.375,179017.404224537
"7602",47.875,309.375,155712.561079545
"7723",48.125,309.375,152645.002854567
"7843",48.375,309.375,110639.819196429
"7955",48.625,309.375,105313.378316627
"8068",48.875,309.375,56456.0681107955
"8176",49.125,309.375,49823.0555044321
"8266",49.375,309.375,-2364.65988447081
"8347",49.625,309.375,-4499.73552527794
