"","region","tempstep","sizestep","repnum","temprng","size","meanturnIndiv","sdturnIndiv","netwrkturn","sdnetwrkturn"
"211","goa",0.1,0.1,1,0.0997869356329274,0.100154083204931,0.355536327805865,0.156227709966851,0.111288442044076,0.0691945395334102
"212","maritime",0.1,0.1,1,0.0999067720630695,0.100271002710027,0.504097985960679,0.15294726786026,0.19979032588213,0.148425998636081
"213","neus",0.1,0.1,1,0.0932896921825944,0.0303030303030303,0.545955517887162,0.111137470125422,0.272556429643457,0.170583974565126
"214","newf",0.1,0.1,1,0.0999941684912261,0.100280504908836,0.380729967444983,0.0846192243640584,0.119617857649561,0.0812170813605386
"215","seus",0.1,0.1,1,0.536598666096864,0.10077519379845,0.402367785198198,0.0584608438408628,0.119540072557976,0.0696809694625098
"216","wc",0.1,0.1,1,0.0969837369528906,0.101449275362319,0.343650448477971,0.130276088775771,0.0801727692933713,0.0588356487808931
"217","bc",0.2,0.1,1,0.199080754321594,0.101769911504425,0.35326855067423,0.0727693229486314,0.0912479858007889,0.0590701843530922
"218","ebs",0.2,0.1,1,0.199972034224496,0.10019267822736,0.446059756570839,0.0767218620564339,0.136750510879591,0.10573153536044
"219","gmex",0.2,0.1,1,0.198378295334223,0.100470957613815,0.292893531870397,0.0846137045521264,0.0361318301864127,0.0267760056878288
"220","goa",0.2,0.1,1,0.19880776248767,0.100154083204931,0.336559070393923,0.130144801073816,0.121175716996903,0.0732092967023965
"221","maritime",0.2,0.1,1,0.199544253690543,0.100271002710027,0.477697943891267,0.163679367765567,0.200446294771578,0.147632688083505
"222","neus",0.2,0.1,1,0.197284182797312,0.101731601731602,0.424033615377473,0.0819452812072266,0.20722460158335,0.16888590819695
"223","newf",0.2,0.1,1,0.199578176575673,0.100280504908836,0.461044066679608,0.110952127586211,0.0893427090667535,0.0879160313183154
"224","seus",0.2,0.1,1,0.191561558836199,0.10077519379845,0.65461842395852,0.145761786340788,0.171472347944209,0.0839699383225779
"225","wc",0.2,0.1,1,0.1979837513607,0.101449275362319,0.579691121309127,0.174820630040574,0.120537015819842,0.0788660154738886
"226","bc",0.3,0.1,1,0.289782398411137,0.101769911504425,0.334505758155896,0.0618710567270946,0.0860903722342519,0.0598643797502909
"227","ebs",0.3,0.1,1,0.299939106877239,0.10019267822736,0.442104109907142,0.093786656102775,0.127006633639978,0.0944574458084347
"228","gmex",0.3,0.1,1,0.297217194400526,0.100470957613815,0.304631278796779,0.13650973684944,0.0357612119874108,0.0268727079431342
"229","goa",0.3,0.1,1,0.295603814272551,0.100154083204931,0.346750170346446,0.144209802342997,0.113009569948131,0.0701878269490431
"230","maritime",0.3,0.1,1,0.299432532322054,0.100271002710027,0.521497586460634,0.0943422214779569,0.165942304952996,0.13201734602613
"231","neus",0.3,0.1,1,0.299315451539679,0.101731601731602,0.435674312956863,0.0699281126466309,0.19648476688145,0.151612035830075
"232","newf",0.3,0.1,1,0.299604267087013,0.100280504908836,0.388756863154555,0.0746094350223972,0.0875529375527338,0.0658344236281091
"233","seus",0.3,0.1,1,0.206118464266892,0.10077519379845,0.401086885424905,0.112914684751271,0.120802455518877,0.0780235985629689
"234","wc",0.3,0.1,1,0.288019910169039,0.101449275362319,0.42023800202662,0.184249371134397,0.0793335593924721,0.06231288589585
"235","bc",0.4,0.1,1,0.399885604275343,0.101769911504425,0.354428028348914,0.0734010601426695,0.0904996007080398,0.0597251189216922
"236","ebs",0.4,0.1,1,0.399781994199706,0.10019267822736,0.430700233881486,0.0903423904866969,0.125243214410265,0.0946744576482644
"237","gmex",0.4,0.1,1,0.386912361904666,0.100470957613815,0.325120983003879,0.148887174676274,0.0369441642896098,0.0269088457531885
"238","goa",0.4,0.1,1,0.388623040024958,0.100154083204931,0.363491652742491,0.147317060426836,0.116753124817548,0.0729482768368704
"239","maritime",0.4,0.1,1,0.398393202033444,0.100271002710027,0.462370825967598,0.13477525850946,0.193459058150759,0.147776413760224
"240","neus",0.4,0.1,1,0.394077868782109,0.101731601731602,0.460310979223473,0.105402333076231,0.201465594028265,0.152996692853428
"241","newf",0.4,0.1,1,0.39995561243868,0.100280504908836,0.431896165241398,0.113235094005352,0.0677932001465121,0.072357699147998
"242","seus",0.4,0.1,1,0.336541254713396,0.10077519379845,0.36887876085037,0.0327858709563199,0.120240496200708,0.0752663877451194
"243","wc",0.4,0.1,1,0.394219220921062,0.101449275362319,0.440711953046378,0.193316205416511,0.0949250052705586,0.0651450274541297
"244","bc",0.5,0.1,1,0.476606085032689,0.101769911504425,0.359015677921447,0.151578568964211,0.0897940686228351,0.0611065004373832
"245","ebs",0.5,0.1,1,0.498503126927173,0.10019267822736,0.440485693581792,0.106376867414928,0.116719188998594,0.0893583185399512
"246","gmex",0.5,0.1,1,0.473327902912082,0.100470957613815,0.310417800984092,0.121505787261852,0.0360332506999165,0.0269627063993611
"247","goa",0.5,0.1,1,0.466472833005515,0.100154083204931,0.36610782538911,0.149781106903671,0.115307843871969,0.073581883495406
"248","maritime",0.5,0.1,1,0.499796451117179,0.100271002710027,0.511158040413912,0.122656878691455,0.177127477141104,0.139440227301631
"249","neus",0.5,0.1,1,0.499199992597197,0.101731601731602,0.444954890183549,0.090009317059184,0.197091361225646,0.154678044649218
"250","newf",0.5,0.1,1,0.499982847592397,0.100280504908836,0.488002771762777,0.144855065584745,0.113439750404519,0.103612942873801
"251","seus",0.5,0.1,1,0.47037020441698,0.10077519379845,0.394413863022047,0.0841506608447438,0.126970308768935,0.0805719677145081
"252","wc",0.5,0.1,1,0.493996755144196,0.101449275362319,0.353769195057119,0.113932956160718,0.0847661744908698,0.064245543924954
"253","bc",0.6,0.1,1,0.549994806942328,0.101769911504425,0.330395717790563,0.0732314018058548,0.0896436072176969,0.0601130648101348
"254","ebs",0.6,0.1,1,0.587996793413831,0.10019267822736,0.441033683587372,0.0888911919885535,0.11592038069184,0.0901982217794325
"255","gmex",0.6,0.1,1,0.596020985033052,0.100470957613815,0.294874002261026,0.112019454491333,0.0341964066643112,0.0253696827552162
"256","goa",0.6,0.1,1,0.584108122853412,0.100154083204931,0.355250556657721,0.131200957477636,0.109025003153631,0.069716699659261
"257","maritime",0.6,0.1,1,0.592240136202441,0.100271002710027,0.500316307225198,0.108804162545482,0.163014150533242,0.135875476852844
"258","neus",0.6,0.1,1,0.583636445529798,0.101731601731602,0.454022299854953,0.0776434676480564,0.196395588413708,0.154339981938053
"259","newf",0.6,0.1,1,0.513592973245291,0.100280504908836,0.424175843792801,0.105965669013987,0.0683574274116532,0.0699595667098195
"260","seus",0.6,0.1,1,0.593941343728861,0.10077519379845,0.406040188533138,0.104709627186154,0.121850886385426,0.0730736029376188
"261","wc",0.6,0.1,1,0.520132311321883,0.101449275362319,0.381833037581143,0.155451266400447,0.0833594675166942,0.0612876997773072
"262","bc",0.7,0.1,1,0.678587123962665,0.101769911504425,0.462888762976487,0.200616162149065,0.105258534311904,0.0693953714721368
"263","ebs",0.7,0.1,1,0.69938872495014,0.10019267822736,0.429961613873497,0.0919793069681901,0.113882245400596,0.088249032150839
"264","gmex",0.7,0.1,1,0.673688728089484,0.100470957613815,0.288183123060746,0.0884263877214538,0.0350721907108611,0.0253147019049562
"265","goa",0.7,0.1,1,0.613178027513861,0.100154083204931,0.357930222804186,0.156023164026745,0.114060984885996,0.0709614735529103
"266","maritime",0.7,0.1,1,0.697336211669744,0.100271002710027,0.468823477808781,0.115221821601229,0.17594437971835,0.141150069197691
"267","neus",0.7,0.1,1,0.695573647428893,0.101731601731602,0.476467073562769,0.123117084736897,0.197732073870204,0.153376010563499
"268","newf",0.7,0.1,1,0.649761007684366,0.100280504908836,0.400416963675561,0.10459570295373,0.0684395139559567,0.0676290278613232
"269","seus",0.7,0.1,1,0.698233044856769,0.10077519379845,0.436717172990674,0.161245518564199,0.124757285904521,0.0803904527117007
"270","wc",0.7,0.1,1,0.687782645183404,0.101449275362319,0.393509145605277,0.1257403325023,0.087079024265988,0.0647877032353995
"271","bc",0.8,0.1,1,0.439626515811941,0.101769911504425,0.41418143309373,0.130037791413683,0.103620556807691,0.0658629369723726
"272","ebs",0.8,0.1,1,0.795737583054383,0.10019267822736,0.444253871018903,0.110394101238417,0.112946379669266,0.087662694451879
"273","gmex",0.8,0.1,1,0.77798862542763,0.100470957613815,0.316197353170574,0.129679706768389,0.0352756540816497,0.0258189906517757
"274","goa",0.8,0.1,1,0.722725368017512,0.100154083204931,0.377933004521079,0.134758068150385,0.114004543556735,0.073908331582631
"275","maritime",0.8,0.1,1,0.796328760515257,0.100271002710027,0.46722446477775,0.124997033596013,0.177921964111895,0.14388067717762
"276","neus",0.8,0.1,1,0.77046218017811,0.101731601731602,0.464832513123644,0.0856477440279565,0.194453421967204,0.146469610839629
"277","newf",0.8,0.1,1,0.70723879697476,0.100280504908836,0.40985590946797,0.115634884572855,0.0624956116251106,0.0634678618273294
"278","seus",0.8,0.1,1,0.781222312536358,0.10077519379845,0.449083406199856,0.126767497267876,0.126278312676358,0.0797784835133514
"279","wc",0.8,0.1,1,0.652090194902299,0.101449275362319,0.388700295098266,0.137239123252905,0.0822809138829641,0.0626995827423625
"280","bc",0.9,0.1,1,0.779341797437152,0.101769911504425,0.379738486847046,0.149690309823291,0.0871895180302715,0.0598488004525025
"281","ebs",0.9,0.1,1,0.889111994233523,0.10019267822736,0.436435809984115,0.0973278889055161,0.110316973849037,0.0851400842843356
"282","gmex",0.9,0.1,1,0.896427178680483,0.100470957613815,0.309836927708194,0.121750152710126,0.0359025451394199,0.0265836326104059
"283","goa",0.9,0.1,1,0.600337735841093,0.100154083204931,0.360663063037188,0.148976109898229,0.104594642353495,0.0676296694860703
"284","maritime",0.9,0.1,1,0.898744258103185,0.100271002710027,0.478749248837953,0.120116675029697,0.168220325714983,0.140244161570352
"285","neus",0.9,0.1,1,0.801637087844092,0.101731601731602,0.466037595619403,0.0947051766803389,0.198302028903422,0.152271397351643
"286","newf",0.9,0.1,1,0.832977635456788,0.100280504908836,0.433128372714958,0.129951045347488,0.0729619922818719,0.0718628353174044
"287","seus",0.9,0.1,1,0.812240367986002,0.10077519379845,0.432519409239743,0.116373793324625,0.123032392542384,0.0708811690912954
"288","wc",0.9,0.1,1,0.859281017830133,0.101449275362319,0.413075256418369,0.168148106868527,0.0793024481665696,0.0604631377695792
"289","bc",1,0.1,1,0.810405255165411,0.101769911504425,0.391104299293172,0.151127894857479,0.0884249668662436,0.0605918097929472
"290","ebs",1,0.1,1,0.962992453755786,0.10019267822736,0.440113246262488,0.0826705238264346,0.112847355159646,0.0876216418839297
"291","gmex",1,0.1,1,0.957588493442691,0.100470957613815,0.301542316882286,0.111802746648731,0.0354430038740203,0.0257794893365408
"292","goa",1,0.1,1,0.613619175684076,0.100154083204931,0.344558732253578,0.116177682079228,0.112719122160707,0.0714976618538304
"293","maritime",1,0.1,1,0.842365965216157,0.100271002710027,0.471000171097916,0.103818874964194,0.16458750456669,0.140293789879756
"294","neus",1,0.1,1,0.691337107998028,0.101731601731602,0.455052941258463,0.0979014876819178,0.198335392246406,0.153447967164126
"295","newf",1,0.1,1,0.964808190563323,0.100280504908836,0.420139704437469,0.120671466976995,0.0657653508737596,0.0668295423037345
"296","seus",1,0.1,1,0.867100320650236,0.10077519379845,0.451661102315864,0.170550889126499,0.126594559419851,0.0802936008175502
"297","wc",1,0.1,1,0.841800153013134,0.101449275362319,0.458045758442597,0.222784374250793,0.0936042137241003,0.0661393932699015
"298","bc",0.01,0.15,1,0.0129265398444397,0.0221238938053097,0.476277216176099,0.152225731355376,0.214666175665776,0.11826323302677
"299","ebs",0.01,0.15,1,0.336239867928636,0.0404624277456647,0.436014472872073,0.0870303202018786,0.16946480299256,0.117752683448691
"300","gmex",0.01,0.15,1,0.834724349914895,0.0172684458398744,0.433794336740925,0.200856568052575,0.110116162271124,0.0670398148695101
"301","goa",0.01,0.15,1,0.482222313153229,0.061633281972265,0.32936093935464,0.131306050057669,0.11152693011387,0.0696784277475408
"302","maritime",0.01,0.15,1,0.687652001722819,0.037940379403794,0.532920173193514,0.0982453821575029,0.236035466399533,0.15929609822762
"303","neus",0.01,0.15,1,0.421484839284747,0.0454545454545455,0.446167784435444,0.0779733750616265,0.225421909835181,0.183225850248748
"304","newf",0.01,0.15,1,0.321899113158522,0.0462833099579243,0.415642511152921,0.112549520339585,0.0808199418963605,0.076220820091549
"305","seus",0.01,0.15,1,0.675126472210263,0.0968992248062016,0.390088031495316,0.0773644429395253,0.129564576247953,0.0843466697501399
"306","wc",0.01,0.15,1,0.271917324725775,0.0434782608695652,0.393094036765992,0.149830917622732,0.130252467445125,0.0853696214038414
"307","bc",0.1,0.15,1,0.326827304637506,0.150442477876106,0.378121146586359,0.10401256980849,0.0802500447621426,0.0561548778151109
"308","ebs",0.1,0.15,1,0.431827058301284,0.15028901734104,0.437269053439425,0.0636781381557699,0.117957600281503,0.0899127331133728
"309","gmex",0.1,0.15,1,0.0990933886777663,0.150706436420722,0.340250833481278,0.139755055066167,0.0326408491938729,0.0245280771922816
"310","goa",0.1,0.15,1,0.24351273543998,0.151001540832049,0.379610097579805,0.144572962112606,0.109223665166952,0.0692891698335673
"311","maritime",0.1,0.15,1,0.440348894365374,0.150858175248419,0.488842276283419,0.158833145780741,0.192418814922294,0.144078551379144
"312","neus",0.1,0.15,1,0.0992572227482588,0.151515151515152,0.427422909611001,0.0859037977102718,0.198680602024166,0.15750607397307
"313","newf",0.1,0.15,1,0.0999829372923865,0.150070126227209,0.381953046655591,0.0856329327330296,0.103476421045573,0.0724079519869621
"314","seus",0.1,0.15,1,0.0943898289173215,0.0852713178294574,0.576827593854556,0.126545778282436,0.159295625834436,0.0808360715739179
"315","wc",0.1,0.15,1,0.152120214018892,0.154589371980676,0.61567355829215,0.162382778807155,0.103506217169465,0.0722355680099345
"316","bc",0.2,0.15,1,0.197469694457692,0.150442477876106,0.432755705207777,0.143078021062005,0.0901453807077425,0.0590613607289922
"317","ebs",0.2,0.15,1,0.199923150220502,0.15028901734104,0.453749170257826,0.106566810374422,0.115898445777445,0.0890461555195066
"318","gmex",0.2,0.15,1,0.199026661720638,0.150706436420722,0.315155759047976,0.115928407226041,0.0309207801964266,0.0225108496485778
"319","goa",0.2,0.15,1,0.196852545740735,0.151001540832049,0.347026748224472,0.150318998679777,0.106875294416561,0.068303772481949
"320","maritime",0.2,0.15,1,0.199693181073819,0.150858175248419,0.517038752872417,0.0896012862933677,0.177354600589393,0.142343933023988
"321","neus",0.2,0.15,1,0.196382886398755,0.151515151515152,0.425268414507812,0.0893263908279816,0.203080441437652,0.160701665208333
"322","newf",0.2,0.15,1,0.199602977634623,0.150070126227209,0.395637136562745,0.0895274259047326,0.0927603996368183,0.0712574341046413
"323","seus",0.2,0.15,1,0.199902061243289,0.151162790697674,0.41323081826282,0.0852490134846209,0.115392576708795,0.0725884158029957
"324","wc",0.2,0.15,1,0.193844902689841,0.154589371980676,0.356734192057256,0.135129047203011,0.0721158005713456,0.0539254589462057
"325","bc",0.3,0.15,1,0.28177466171322,0.150442477876106,0.306303800562732,0.0586279995544853,0.072021012865734,0.0504401386157219
"326","ebs",0.3,0.15,1,0.299926879148857,0.15028901734104,0.450113863243633,0.0922270229214012,0.115383320887602,0.0891022483507103
"327","gmex",0.3,0.15,1,0.291866982493143,0.150706436420722,0.318024910195154,0.134428853730529,0.031702028842169,0.0237672820480815
"328","goa",0.3,0.15,1,0.767117422674984,0.151001540832049,0.452451007536582,0.180116416055482,0.0982170691961907,0.0629856210372113
"329","maritime",0.3,0.15,1,0.299192466713585,0.150858175248419,0.520301569010451,0.0915776655159199,0.157463297270982,0.131321722326419
"330","neus",0.3,0.15,1,0.282899824655228,0.151515151515152,0.473436002206869,0.108510181629693,0.189321765236605,0.139492378607648
"331","newf",0.3,0.15,1,0.298636840831158,0.150070126227209,0.387630037774711,0.100066777295624,0.0815430378117509,0.062888796911655
"332","seus",0.3,0.15,1,0.299139359928649,0.151162790697674,0.589751941868899,0.126532010216734,0.123174477750494,0.063106697466368
"333","wc",0.3,0.15,1,0.296447203854871,0.154589371980676,0.342915681793249,0.106959203780314,0.0680155540879179,0.052409611829156
"334","bc",0.4,0.15,1,0.394345364748647,0.150442477876106,0.376628627226588,0.1428126444068,0.0762143435759823,0.0526442018352036
"335","ebs",0.4,0.15,1,0.399848238136742,0.15028901734104,0.437495551631294,0.0998777868158161,0.106827715370691,0.0819528209597636
"336","gmex",0.4,0.15,1,0.396398730609343,0.150706436420722,0.30977013487189,0.116800311676529,0.0303982938481405,0.0229112216281756
"337","goa",0.4,0.15,1,0.395775869734808,0.151001540832049,0.341653028755207,0.110823665543576,0.10586978475918,0.0678789614780968
"338","maritime",0.4,0.15,1,0.39970843926727,0.150858175248419,0.510878571880141,0.0839777226942044,0.154053227020087,0.131212047904507
"339","neus",0.4,0.15,1,0.397688703452462,0.151515151515152,0.437412397889371,0.0528114025219581,0.191329189549823,0.146586256718928
"340","newf",0.4,0.15,1,0.394396765061077,0.150070126227209,0.391967433098377,0.0998705154022657,0.0675948486609382,0.0625981352952142
