"","gridpolyID","wdpapolyID","area_grid","area_wdpa","prop_grid","wdpaid","objectid","wdpa_pid","country","sub_loc","name","orig_name","desig","desig_eng","desig_type","iucn_cat","marine","rep_m_area","rep_area","status","status_yr","gov_type","mang_auth","int_crit","mang_plan","official","is_point","no_take","no_tk_area","metadata_i","action","lat","lon"
"2582",3798,2775,0.0226933981039835,0.134042555471525,0.169299951229327,555512180,333817,NA,"USA","US-CA","Catalina Island","Catalina Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,1192.19995117,1192.19995117,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,33.375,-118.625
"2583",3799,2775,0.00489705954978456,0.134042555471525,0.036533618242043,555512180,333817,NA,"USA","US-CA","Catalina Island","Catalina Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,1192.19995117,1192.19995117,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,33.625,-118.625
"2584",3802,2775,0.00106395338432752,0.134042555471525,0.00793742987504843,555512180,333817,NA,"USA","US-CA","Catalina Island","Catalina Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,1192.19995117,1192.19995117,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,33.125,-118.375
"2586",3803,2775,0.0373368854362686,0.134042555471525,0.278545013596075,555512180,333817,NA,"USA","US-CA","Catalina Island","Catalina Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,1192.19995117,1192.19995117,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,33.375,-118.375
"2591",3806,2775,0.00447919442894775,0.134042555471525,0.0334162118380329,555512180,333817,NA,"USA","US-CA","Catalina Island","Catalina Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,1192.19995117,1192.19995117,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,33.125,-118.125
"2592",3807,2775,0.038478993669177,0.134042555471525,0.287065503442683,555512180,333817,NA,"USA","US-CA","Catalina Island","Catalina Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,1192.19995117,1192.19995117,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,33.375,-118.125
"2595",3808,2775,0.00583591072054118,0.134042555471525,0.0435377459047393,555512180,333817,NA,"USA","US-CA","Catalina Island","Catalina Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,1192.19995117,1192.19995117,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,33.625,-118.125
"2334",3479,2777,0.000639319069103948,0.0465189169632423,0.0137432062231612,555512182,386097,23,"USA","US-CA","Cordell Bank","Cordell Bank (Biogenic Area and Isobath)","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,454.475906372,454.475906372,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plant: http://cordellbank.noaa.gov/man",1,0,"Not Reported",0,2274,NA,38.125,-123.625
"2343",3483,2777,0.0165317486800325,0.0465189169632423,0.355376903832377,555512182,386097,23,"USA","US-CA","Cordell Bank","Cordell Bank (Biogenic Area and Isobath)","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,454.475906372,454.475906372,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plant: http://cordellbank.noaa.gov/man",1,0,"Not Reported",0,2274,NA,37.875,-123.375
"2344",3484,2777,0.00968450526981518,0.0465189169632423,0.208184237768639,555512182,386097,23,"USA","US-CA","Cordell Bank","Cordell Bank (Biogenic Area and Isobath)","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,454.475906372,454.475906372,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plant: http://cordellbank.noaa.gov/man",1,0,"Not Reported",0,2274,NA,38.125,-123.375
"2374",3489,2777,0.00846583851459624,0.0465189169632423,0.181987008022686,555512182,386097,23,"USA","US-CA","Cordell Bank","Cordell Bank (Biogenic Area and Isobath)","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,454.475906372,454.475906372,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plant: http://cordellbank.noaa.gov/man",1,0,"Not Reported",0,2274,NA,38.125,-123.125
"2596",3809,2778,0.030076389086111,0.0367430557644253,0.81855981927423,555512183,333825,NA,"USA","US-CA","Cowcod EFH Conservation Area East","Cowcod EFH Conservation Area East","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,383.535003662,383.535003662,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,32.625,-117.875
"2267",3385,2779,0.00304921391258992,0.00748295829958753,0.407487759588075,555512184,333847,NA,"USA","US-OR","Daisy Bank/Nelson Island","Daisy Bank/Nelson Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,65.9606018066,65.9606018066,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,44.625,-124.875
"2282",3413,2779,0.00443374491490929,0.00748295829958753,0.59251231096045,555512184,333847,NA,"USA","US-OR","Daisy Bank/Nelson Island","Daisy Bank/Nelson Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,65.9606018066,65.9606018066,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,44.625,-124.625
"2523",3743,2781,0.0166259851691032,0.0628155278261582,0.264679542534698,555512186,333853,NA,"USA","US-OR","Deepwater off Coos Bay","Deepwater off Coos Bay","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,564.844970703,564.844970703,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,43.625,-125.125
"2307",3456,2782,0.00429863148564091,0.00429863160619114,0.999999971956138,555512187,333773,NA,"USA","US-CA","Delgada Canyon","Delgada Canyon","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,40.7731018066,40.7731018066,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,40.125,-124.125
"2430",3508,2783,0.0195313495713204,0.0268453889578583,0.727549509600347,555512188,333789,NA,"USA","US-CA","East San Lucia Bank","East San Lucia Bank","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,273.194000244,273.194000244,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,34.875,-121.125
"2555",3786,2783,0.00731403910562465,0.0268453889578583,0.272450479935536,555512188,333789,NA,"USA","US-CA","East San Lucia Bank","East San Lucia Bank","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,273.194000244,273.194000244,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,34.625,-121.125
"2276",3399,2784,0.00607859112080957,0.0924622636095964,0.0657413184958917,555512189,333767,NA,"USA","US-CA","Eel River Canyon","Eel River Canyon","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,869.968994141,869.968994141,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,40.375,-124.625
"2279",3400,2784,0.0143225369061639,0.0924622636095964,0.154901430562397,555512189,333767,NA,"USA","US-CA","Eel River Canyon","Eel River Canyon","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,869.968994141,869.968994141,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,40.625,-124.625
"2296",3429,2784,0.00168386179152071,0.0924622636095964,0.018211340776065,555512189,333767,NA,"USA","US-CA","Eel River Canyon","Eel River Canyon","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,869.968994141,869.968994141,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,40.625,-124.375
"2530",3754,2784,0.0097368508415395,0.0924622636095964,0.105306213166611,555512189,333767,NA,"USA","US-CA","Eel River Canyon","Eel River Canyon","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,869.968994141,869.968994141,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,40.375,-124.875
"2342",3483,2785,0.000592723099230403,0.0146249860421384,0.0405281138404243,555512190,333781,NA,"USA","US-CA","Farallon Islands/Fanny Shoal","Farallon Islands/Fanny Shoal","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,143.276000977,143.276000977,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,37.875,-123.375
"2355",3487,2785,0.00446266147399796,0.0146249860421384,0.305139537305531,555512190,333781,NA,"USA","US-CA","Farallon Islands/Fanny Shoal","Farallon Islands/Fanny Shoal","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,143.276000977,143.276000977,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,37.625,-123.125
"2360",3488,2785,0.00862774363589597,0.0146249860421384,0.589931751800459,555512190,333781,NA,"USA","US-CA","Farallon Islands/Fanny Shoal","Farallon Islands/Fanny Shoal","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,143.276000977,143.276000977,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,37.875,-123.125
"2383",3493,2785,0.000941858837263741,0.0146249860421384,0.0644006657202953,555512190,333781,NA,"USA","US-CA","Farallon Islands/Fanny Shoal","Farallon Islands/Fanny Shoal","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,143.276000977,143.276000977,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,37.625,-122.875
"2269",3390,2787,0.0193874437547217,0.0193874445038082,0.999999961362289,555512192,333837,NA,"USA","US-WA","Grays Canyon","Grays Canyon","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,164.141998291,164.141998291,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,46.875,-124.875
"2571",3794,2788,0.00882771679199834,0.00882771695836487,0.99999998115407,555512193,333811,NA,"USA","US-CA","Gull Island","Gull Island","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,90.7853012085,90.7853012085,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,33.875,-119.875
"2396",3496,2789,0.013058639264444,0.013058639052861,1.00000001620253,555512194,333783,NA,"USA","US-CA","Half Moon Bay","Half Moon Bay","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,128.613998413,128.613998413,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,37.375,-122.625
"2447",3519,2790,0.01268474862894,0.0126847495682398,0.999999925950468,555512195,333793,NA,"USA","US-CA","Harris Point","Harris Point","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,130.134994507,130.134994507,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,34.125,-120.375
