"lon","lat","depth","rugosity"
288.6875,40.6875,-58,0.875
288.8125,40.5625,-68,0.875
288.8125,40.6875,-59,0.875
288.9375,40.5625,-71,1
288.9375,40.6875,-62,0.625
289.0625,40.5625,-71,0.625
289.0625,40.6875,-64,0.5
289.1875,40.5625,-70,0.5
289.1875,40.6875,-64,0.375
289.3125,40.5625,-68,0.75
289.3125,40.6875,-62,0.875
289.4375,40.5625,-66,0.625
289.4375,40.6875,-54,2.25
289.5625,40.5625,-62,0.375
289.5625,40.6875,-53,0.375
289.6875,40.5625,-59,0.25
289.6875,40.6875,-49,0.625
289.8125,40.5625,-57,0.125
289.8125,40.6875,-44,0.75
289.9375,40.5625,-58,0.625
289.9375,40.6875,-25,15.625
290.0625,40.5625,-32,26.25
290.0625,40.6875,-47,1.875
290.1875,40.5625,-63,0.5
290.1875,40.6875,-51,0.875
290.3125,40.5625,-62,1.125
290.3125,40.6875,-47,0.5
290.4375,40.5625,-61,0.875
290.4375,40.6875,-48,0.75
290.5625,40.5625,-52,1.875
290.5625,40.6875,-47,1.625
290.6875,40.5625,-58,0.875
290.6875,40.6875,-53,1.5
290.8125,40.5625,-70,0.75
290.8125,40.6875,-61,2.625
290.9375,40.5625,-71,1
290.9375,40.6875,-80,2.5
291.0625,40.5625,-68,1
291.0625,40.6875,-65,0.5
291.1875,40.5625,-63,0.875
291.1875,40.6875,-63,0.625
291.3125,40.5625,-65,0.875
291.3125,40.6875,-61,0.625
291.4375,40.5625,-70,1.25
291.4375,40.6875,-54,0.75
291.5625,40.5625,-84,1.375
291.5625,40.6875,-62,1.5
291.6875,40.5625,-91,0.625
291.6875,40.6875,-66,1.75
291.8125,40.5625,-92,1
291.8125,40.6875,-75,0.625
291.9375,40.5625,-96,1.125
291.9375,40.6875,-78,1
292.0625,40.5625,-93,1.625
292.0625,40.6875,-81,0.875
292.1875,40.5625,-93,0.875
292.1875,40.6875,-76,0.625
292.3125,40.5625,-111,5.25
292.3125,40.6875,-73,1.25
292.4375,40.5625,-108,2.375
292.4375,40.6875,-83,2.375
292.5625,40.5625,-112,2.625
292.5625,40.6875,-90,1.25
292.6875,40.5625,-114,11.5
292.6875,40.6875,-94,0.75
292.8125,40.5625,-149,13.375
292.8125,40.6875,-102,1.5
292.9375,40.5625,-284,18.875
292.9375,40.6875,-121,4.5
293.0625,40.5625,-1145,87.375
293.0625,40.6875,-163,4.25
293.1875,40.5625,-1597,55.125
293.1875,40.6875,-334,43.625
235.3125,40.8125,-884,60.875
235.3125,40.9375,-675,7.25
235.4375,40.8125,-558,11.875
235.4375,40.9375,-551,7.5
235.5625,40.8125,-192,30.75
235.5625,40.9375,-297,22.75
235.6875,40.8125,-63,2.375
235.6875,40.9375,-97,4.25
235.8125,40.8125,1,4.25
235.8125,40.9375,-34,2.25
235.9375,40.8125,200,68.5
235.9375,40.9375,92,22.125
287.0625,40.8125,29,6.375
287.0625,40.9375,39,3.875
287.1875,40.8125,14,3
287.1875,40.9375,29,1.875
287.3125,40.8125,6,3.625
287.3125,40.9375,14,2.625
287.4375,40.8125,-4,4
287.4375,40.9375,-2,2.25
287.5625,40.8125,-22,1.375
287.5625,40.9375,8,6.875
287.6875,40.8125,-31,1
287.6875,40.9375,13,3.25
287.8125,40.8125,-38,0.875
287.8125,40.9375,-9,5.625
287.9375,40.8125,-39,0.625
287.9375,40.9375,-23,1.5
288.0625,40.8125,-40,0.125
288.0625,40.9375,-30,1
288.1875,40.8125,-44,1.625
288.1875,40.9375,-39,0.875
288.3125,40.8125,-62,0.875
288.3125,40.9375,-51,2.25
288.4375,40.8125,-63,0.875
288.4375,40.9375,-53,0.5
288.5625,40.8125,-58,0.875
288.5625,40.9375,-56,0.625
288.6875,40.8125,-60,0.25
288.6875,40.9375,-54,0.375
288.8125,40.8125,-58,0.75
288.8125,40.9375,-51,0.5
288.9375,40.8125,-56,0.375
288.9375,40.9375,-50,0.5
289.0625,40.8125,-56,0.25
289.0625,40.9375,-53,0.625
289.1875,40.8125,-55,1
289.1875,40.9375,-51,0.75
289.3125,40.8125,-56,0.5
289.3125,40.9375,-51,1.25
289.4375,40.8125,-53,0.75
289.4375,40.9375,-49,0.375
289.5625,40.8125,-52,0.625
289.5625,40.9375,-44,0.5
289.6875,40.8125,-45,0.5
289.6875,40.9375,-40,0.5
289.8125,40.8125,-38,0.75
289.8125,40.9375,-27,0.625
289.9375,40.8125,-24,2.25
289.9375,40.9375,-21,2.5
290.0625,40.8125,-30,1
290.0625,40.9375,-18,2.25
290.1875,40.8125,-33,0.625
290.1875,40.9375,-33,2.375
290.3125,40.8125,-34,0.875
290.3125,40.9375,-23,2
290.4375,40.8125,-38,2.25
290.4375,40.9375,-36,2.75
290.5625,40.8125,-41,2.75
290.5625,40.9375,-14,5.25
290.6875,40.8125,-46,7.625
290.6875,40.9375,-24,6.5
290.8125,40.8125,-67,1.375
290.8125,40.9375,-59,4.75
290.9375,40.8125,-78,1.375
290.9375,40.9375,-74,0.5
291.0625,40.8125,-67,1.25
291.0625,40.9375,-72,0.875
291.1875,40.8125,-67,0.5
291.1875,40.9375,-71,1.375
291.3125,40.8125,-59,0.875
291.3125,40.9375,-47,9.375
291.4375,40.8125,-54,1.125
291.4375,40.9375,-31,11
291.5625,40.8125,-55,1.625
291.5625,40.9375,-48,1.625
291.6875,40.8125,-50,1.875
291.6875,40.9375,-37,6.875
291.8125,40.8125,-53,1.125
291.8125,40.9375,-55,0.75
291.9375,40.8125,-62,0.75
291.9375,40.9375,-46,0.875
292.0625,40.8125,-66,1.75
292.0625,40.9375,-56,0.75
292.1875,40.8125,-67,0.625
292.1875,40.9375,-56,0.375
292.3125,40.8125,-66,3.25
292.3125,40.9375,-64,0.75
292.4375,40.8125,-78,1.25
292.4375,40.9375,-69,0.375
292.5625,40.8125,-83,0.875
292.5625,40.9375,-75,1.125
292.6875,40.8125,-90,0.625
292.6875,40.9375,-76,0.875
292.8125,40.8125,-91,0.5
292.8125,40.9375,-80,1.625
292.9375,40.8125,-91,0.75
292.9375,40.9375,-77,0.875
293.0625,40.8125,-96,1.125
293.0625,40.9375,-81,1.375
293.1875,40.8125,-107,3.75
293.1875,40.9375,-88,1.25
293.3125,40.8125,-265,42.875
293.3125,40.9375,-96,1.5
293.4375,40.8125,-1024,85.375
293.4375,40.9375,-148,15.25
293.5625,40.8125,-1793,48.75
293.5625,40.9375,-592,143.375
293.6875,40.8125,-2140,16.25
293.6875,40.9375,-1814,36.125
235.0625,41.0625,-2223,100
235.0625,41.1875,-1550,64
235.1875,41.0625,-1107,45.75
235.1875,41.1875,-1191,10.25
235.3125,41.0625,-878,52.375
235.3125,41.1875,-1270,27.375
235.4375,41.0625,-750,22.875
235.4375,41.1875,-1023,23.875
235.5625,41.0625,-491,24.25
235.5625,41.1875,-587,29.75
235.6875,41.0625,-114,6
235.6875,41.1875,-117,5.75
235.8125,41.0625,-32,2.375
235.8125,41.1875,-41,6
235.9375,41.0625,302,47.5
235.9375,41.1875,530,27.25
288.0625,41.0625,8,9.875
288.0625,41.1875,-38,9.375
288.1875,41.0625,-16,1
288.1875,41.1875,-31,2.5
288.3125,41.0625,-41,3.875
288.3125,41.1875,-37,2.375
288.4375,41.0625,-38,1.375
288.4375,41.1875,-3,4.25
288.5625,41.0625,-38,2.125
288.5625,41.1875,-34,3
288.6875,41.0625,-41,0.375
288.6875,41.1875,-38,1.625
288.8125,41.0625,-35,1
288.8125,41.1875,-39,0.25
288.9375,41.0625,-33,1
288.9375,41.1875,-34,0.125
289.0625,41.0625,-38,0.625
289.0625,41.1875,-32,1.5
289.1875,41.0625,-42,2.875
289.1875,41.1875,-28,0.125
289.3125,41.0625,-44,0.375
289.3125,41.1875,-31,1.125
289.4375,41.0625,-41,0.5
289.4375,41.1875,-36,0.875
289.5625,41.0625,-40,0.625
289.5625,41.1875,-32,0.625
289.6875,41.0625,-33,1.25
289.6875,41.1875,-29,0.75
289.8125,41.0625,-25,0.125
289.8125,41.1875,-22,0.125
289.9375,41.0625,-24,1.375
289.9375,41.1875,-19,4.375
290.0625,41.0625,-25,2.875
290.0625,41.1875,-10,1.5
290.1875,41.0625,-25,3.25
290.1875,41.1875,-9,2.875
290.3125,41.0625,-29,6.125
290.3125,41.1875,-23,1.5
290.4375,41.0625,-34,2.25
290.4375,41.1875,-16,4.125
290.5625,41.0625,-12,3.75
290.5625,41.1875,-21,6.625
290.6875,41.0625,-50,1.625
290.6875,41.1875,-48,2.25
290.8125,41.0625,-51,3.75
290.8125,41.1875,-83,3.125
290.9375,41.0625,-82,1.875
290.9375,41.1875,-112,3.5
291.0625,41.0625,-78,0.75
291.0625,41.1875,-100,0.25
291.1875,41.0625,-54,4.125
291.1875,41.1875,-85,1.875
291.3125,41.0625,-62,1.25
291.3125,41.1875,-63,0.625
291.4375,41.0625,-38,8
291.4375,41.1875,-61,1.125
291.5625,41.0625,-46,1
291.5625,41.1875,-42,4.75
291.6875,41.0625,-38,1.625
291.6875,41.1875,-41,1.875
291.8125,41.0625,-33,5.25
291.8125,41.1875,-30,7.25
291.9375,41.0625,-40,2.375
291.9375,41.1875,-40,2.375
292.0625,41.0625,-42,0.375
292.0625,41.1875,-47,4
292.1875,41.0625,-49,1.375
292.1875,41.1875,-42,0.5
292.3125,41.0625,-53,1.25
292.3125,41.1875,-47,1
292.4375,41.0625,-58,1.25
292.4375,41.1875,-41,1.75
292.5625,41.0625,-59,0.875
292.5625,41.1875,-47,3
292.6875,41.0625,-64,1.875
292.6875,41.1875,-56,0.625
292.8125,41.0625,-65,0.75
292.8125,41.1875,-60,1.125
292.9375,41.0625,-66,0.375
292.9375,41.1875,-63,1.125
293.0625,41.0625,-71,0.375
293.0625,41.1875,-68,0.5
293.1875,41.0625,-74,0.375
293.1875,41.1875,-70,0.25
293.3125,41.0625,-78,0.625
293.3125,41.1875,-73,0.375
293.4375,41.0625,-90,2.875
293.4375,41.1875,-87,1.625
293.5625,41.0625,-200,37.125
293.5625,41.1875,-105,12.75
293.6875,41.0625,-783,107.625
293.6875,41.1875,-165,34
293.8125,41.0625,-1740,18.5
293.8125,41.1875,-939,62.75
293.9375,41.0625,-2134,89.125
293.9375,41.1875,-1801,49.5
235.0625,41.3125,-1413,23.875
235.0625,41.4375,-1014,86.25
235.1875,41.3125,-1123,11.875
235.1875,41.4375,-907,15.625
235.3125,41.3125,-1101,8.125
235.3125,41.4375,-1058,13.5
235.4375,41.3125,-1027,55.25
235.4375,41.4375,-914,97.375
235.5625,41.3125,-208,24.75
235.5625,41.4375,-128,6.5
235.6875,41.3125,-100,2.875
235.6875,41.4375,-81,1.875
235.8125,41.3125,-61,2.125
235.8125,41.4375,-54,2.25
235.9375,41.3125,98,70
235.9375,41.4375,9,65
288.3125,41.3125,-25,6.375
288.3125,41.4375,25,2.875
288.4375,41.3125,-34,4.5
288.4375,41.4375,35,5.625
288.5625,41.3125,-18,3.25
288.5625,41.4375,-6,9.75
288.6875,41.3125,-29,1.625
288.6875,41.4375,-20,4.25
288.8125,41.3125,-4,15.875
288.8125,41.4375,-14,4.875
288.9375,41.3125,-32,1.75
288.9375,41.4375,-17,1.25
289.0625,41.3125,-38,5.125
289.0625,41.4375,-14,4.75
289.1875,41.3125,-12,4.625
289.1875,41.4375,-15,4.625
289.3125,41.3125,-20,1.625
289.3125,41.4375,8,22.5
289.4375,41.3125,-18,1.75
289.4375,41.4375,1,3.75
289.5625,41.3125,-13,5.125
289.5625,41.4375,-5,3.125
289.6875,41.3125,-2,1.375
289.6875,41.4375,-12,2.5
290.0625,41.3125,-10,1.875
290.0625,41.4375,-8,1.375
290.1875,41.3125,-32,5.375
290.1875,41.4375,-18,3.625
290.3125,41.3125,-31,3.625
290.3125,41.4375,-12,3.75
290.4375,41.3125,-23,1.5
290.4375,41.4375,-29,0.875
290.5625,41.3125,-32,2.25
290.5625,41.4375,-41,0.875
290.6875,41.3125,-79,2.5
290.6875,41.4375,-87,5.625
290.8125,41.3125,-104,5
290.8125,41.4375,-147,0.75
290.9375,41.3125,-158,0.625
290.9375,41.4375,-147,0.75
291.0625,41.3125,-133,1.625
291.0625,41.4375,-141,0.375
291.1875,41.3125,-105,3.5
291.1875,41.4375,-138,1
291.3125,41.3125,-78,2
291.3125,41.4375,-99,2.875
291.4375,41.3125,-62,1.5
291.4375,41.4375,-88,0.875
291.5625,41.3125,-58,1
291.5625,41.4375,-71,2.875
291.6875,41.3125,-52,1
291.6875,41.4375,-50,0.75
291.8125,41.3125,-44,0.375
291.8125,41.4375,-41,1.25
291.9375,41.3125,-24,6.125
291.9375,41.4375,-38,3.125
292.0625,41.3125,-37,1.25
292.0625,41.4375,-39,2.875
292.1875,41.3125,-37,1.25
292.1875,41.4375,-32,3.625
292.3125,41.3125,-36,0.625
292.3125,41.4375,-32,2.75
292.4375,41.3125,-39,1.125
292.4375,41.4375,-37,1.25
292.5625,41.3125,-39,2.875
292.5625,41.4375,-36,2.625
292.6875,41.3125,-44,0.75
292.6875,41.4375,-43,0.5
292.8125,41.3125,-54,2
292.8125,41.4375,-50,0.25
292.9375,41.3125,-61,1.25
292.9375,41.4375,-61,1.625
293.0625,41.3125,-66,0.375
293.0625,41.4375,-64,0.375
293.1875,41.3125,-68,1.25
293.1875,41.4375,-76,0.75
293.3125,41.3125,-79,1.75
293.3125,41.4375,-78,0.5
293.4375,41.3125,-86,4.875
293.4375,41.4375,-84,0.125
293.5625,41.3125,-94,0.5
293.5625,41.4375,-93,0.5
293.6875,41.3125,-100,54.5
293.6875,41.4375,-89,1.125
293.8125,41.3125,-164,47.5
293.8125,41.4375,-109,8.125
293.9375,41.3125,-1254,56.125
293.9375,41.4375,-123,11.625
294.0625,41.3125,-1204,67.125
294.0625,41.4375,-509,96.375
294.1875,41.3125,-2027,99
294.1875,41.4375,-1808,33
235.0625,41.5625,-929,44.375
235.0625,41.6875,-997,12.125
235.1875,41.5625,-906,19.75
235.1875,41.6875,-869,5.125
235.3125,41.5625,-912,7.5
235.3125,41.6875,-803,8
235.4375,41.5625,-648,27.25
235.4375,41.6875,-574,17.75
235.5625,41.5625,-126,5
235.5625,41.6875,-140,7.75
235.6875,41.5625,-74,3.625
235.6875,41.6875,-64,2.25
290.0625,41.5625,-6,2.625
290.0625,41.6875,-2,0.875
290.1875,41.5625,-21,1
290.1875,41.6875,-35,2.5
290.3125,41.5625,-30,0.875
290.3125,41.6875,-82,3.75
290.4375,41.5625,-49,2.25
290.4375,41.6875,-132,6.75
290.5625,41.5625,-69,2.5
290.5625,41.6875,-150,3.25
290.6875,41.5625,-125,3.75
290.6875,41.6875,-185,1
290.8125,41.5625,-163,0.75
290.8125,41.6875,-181,1
290.9375,41.5625,-150,2.375
290.9375,41.6875,-161,2.5
291.0625,41.5625,-121,5.25
291.0625,41.6875,-158,3
291.1875,41.5625,-151,1.125
291.1875,41.6875,-148,2.25
291.3125,41.5625,-138,0.875
291.3125,41.6875,-159,2.125
291.4375,41.5625,-115,3.25
291.4375,41.6875,-166,1.25
291.5625,41.5625,-55,5.25
291.5625,41.6875,-136,16.375
291.6875,41.5625,-43,2
291.6875,41.6875,-52,2.25
291.8125,41.5625,-32,4.625
291.8125,41.6875,-21,1.25
291.9375,41.5625,-29,1.25
291.9375,41.6875,-27,2.875
292.0625,41.5625,-27,6.25
292.0625,41.6875,-28,1.75
292.1875,41.5625,-30,3.875
292.1875,41.6875,-32,1.125
292.3125,41.5625,-25,3.625
292.3125,41.6875,-34,0.875
292.4375,41.5625,-28,2.875
292.4375,41.6875,-25,5.25
292.5625,41.5625,-40,4.75
292.5625,41.6875,-47,6.375
292.6875,41.5625,-41,3.125
292.6875,41.6875,-39,3.25
292.8125,41.5625,-50,0.625
292.8125,41.6875,-51,1.5
292.9375,41.5625,-57,0.75
292.9375,41.6875,-58,0.375
293.0625,41.5625,-63,0.625
293.0625,41.6875,-62,0.75
293.1875,41.5625,-71,1
293.1875,41.6875,-65,0.75
293.3125,41.5625,-76,1.25
293.3125,41.6875,-65,2.875
293.4375,41.5625,-81,0.75
293.4375,41.6875,-97,10.375
293.5625,41.5625,-86,0.375
293.5625,41.6875,-78,0.875
293.6875,41.5625,-86,0.75
293.6875,41.6875,-81,0.75
293.8125,41.5625,-93,0.5
293.8125,41.6875,-90,1
293.9375,41.5625,-97,2.375
293.9375,41.6875,-98,1.375
294.0625,41.5625,-157,15.5
294.0625,41.6875,-101,3.125
294.1875,41.5625,-1202,63.75
294.1875,41.6875,-270,70.375
235.0625,41.8125,-1017,50.125
235.0625,41.9375,-946,12.625
235.1875,41.8125,-860,21.375
235.1875,41.9375,-759,16.25
235.3125,41.8125,-724,8.5
235.3125,41.9375,-651,5.5
235.4375,41.8125,-520,6.875
235.4375,41.9375,-273,39.375
235.5625,41.8125,-141,12.125
235.5625,41.9375,-118,25.375
235.6875,41.8125,-26,6.75
235.6875,41.9375,-36,2.5
289.3125,41.8125,27,3.375
289.3125,41.9375,31,10.25
289.4375,41.8125,20,7.75
289.4375,41.9375,2,10.5
289.5625,41.8125,-21,1.625
289.5625,41.9375,-38,1.25
289.6875,41.8125,-23,1.375
289.6875,41.9375,-27,5.25
289.8125,41.8125,-9,2.5
289.8125,41.9375,-29,0.375
289.9375,41.8125,-7,1.125
289.9375,41.9375,14,6.375
290.0625,41.8125,-2,1.375
290.0625,41.9375,-25,3
290.1875,41.8125,-89,5.375
290.1875,41.9375,-96,5.5
290.3125,41.8125,-147,3.25
290.3125,41.9375,-146,10.5
290.4375,41.8125,-164,6.25
290.4375,41.9375,-201,1.75
290.5625,41.8125,-180,2.875
290.5625,41.9375,-203,0.75
290.6875,41.8125,-183,2.375
290.6875,41.9375,-200,2.625
290.8125,41.8125,-197,2.625
290.8125,41.9375,-205,1.125
290.9375,41.8125,-168,1.75
290.9375,41.9375,-189,1.5
291.0625,41.8125,-159,0.75
291.0625,41.9375,-159,4.25
291.1875,41.8125,-165,0.625
291.1875,41.9375,-130,3.75
291.3125,41.8125,-173,1.5
291.3125,41.9375,-157,2.375
291.4375,41.8125,-182,3.125
291.4375,41.9375,-167,0.375
291.5625,41.8125,-206,1
291.5625,41.9375,-183,3.25
291.6875,41.8125,-185,7.875
291.6875,41.9375,-199,2.75
291.8125,41.8125,-95,6.75
291.8125,41.9375,-214,5.25
291.9375,41.8125,-58,4
291.9375,41.9375,-182,3.375
292.0625,41.8125,-39,3.25
292.0625,41.9375,-126,16.625
292.1875,41.8125,-33,1.375
292.1875,41.9375,-56,4.125
292.3125,41.8125,-32,1.25
292.3125,41.9375,-37,1.25
292.4375,41.8125,-39,5
292.4375,41.9375,-43,1.625
292.5625,41.8125,-41,1.75
292.5625,41.9375,-52,2.125
292.6875,41.8125,-46,2.25
292.6875,41.9375,-49,1.625
292.8125,41.8125,-48,4.375
292.8125,41.9375,-54,1.5
292.9375,41.8125,-54,3.875
292.9375,41.9375,-58,1
293.0625,41.8125,-60,1
293.0625,41.9375,-61,0.625
293.1875,41.8125,-62,0.375
293.1875,41.9375,-61,2
293.3125,41.8125,-55,10.75
293.3125,41.9375,-72,0.75
293.4375,41.8125,-97,9.5
293.4375,41.9375,-79,1.75
293.5625,41.8125,-80,0.875
293.5625,41.9375,-81,0.75
293.6875,41.8125,-79,1.375
293.6875,41.9375,-78,2
293.8125,41.8125,-81,1.25
293.8125,41.9375,-86,1.5
293.9375,41.8125,-94,2.5
293.9375,41.9375,-131,8.25
294.0625,41.8125,-127,11.125
294.0625,41.9375,-106,2.25
294.1875,41.8125,-131,2.25
294.1875,41.9375,-164,9.5
294.3125,41.8125,-743,66
294.3125,41.9375,-220,12
294.4375,41.8125,-1415,54.875
294.4375,41.9375,-1025,55.125
234.8125,42.0625,-2256,70.625
234.8125,42.1875,-2260,73.375
234.9375,42.0625,-1410,15
234.9375,42.1875,-1711,39.375
235.0625,42.0625,-1103,28.375
235.0625,42.1875,-1042,7.25
235.1875,42.0625,-685,18.5
235.1875,42.1875,-718,18.25
235.3125,42.0625,-564,11.375
235.3125,42.1875,-527,16.625
235.4375,42.0625,-171,5.625
235.4375,42.1875,-161,3
235.5625,42.0625,-93,4
235.5625,42.1875,-82,4.5
235.6875,42.0625,1,22.875
235.6875,42.1875,310,60.875
289.3125,42.0625,21,7.125
289.3125,42.1875,-13,1.125
289.4375,42.0625,-29,3.125
289.4375,42.1875,-40,1.375
289.5625,42.0625,-51,1.125
289.5625,42.1875,-62,0.5
289.6875,42.0625,-56,0.875
289.6875,42.1875,-25,2.25
289.8125,42.0625,8,1.875
289.8125,42.1875,-36,0.875
289.9375,42.0625,-20,6.125
289.9375,42.1875,-94,6.5
290.0625,42.0625,-76,3.375
290.0625,42.1875,-159,10.875
290.1875,42.0625,-165,5
290.1875,42.1875,-205,13.875
290.3125,42.0625,-207,2.25
290.3125,42.1875,-234,0.375
290.4375,42.0625,-220,3.25
290.4375,42.1875,-222,8.25
290.5625,42.0625,-206,3.875
290.5625,42.1875,-190,3
290.6875,42.0625,-217,9.5
290.6875,42.1875,-196,2.75
290.8125,42.0625,-190,3.5
290.8125,42.1875,-193,1.25
290.9375,42.0625,-173,7.375
290.9375,42.1875,-154,2.125
291.0625,42.0625,-128,1.25
291.0625,42.1875,-166,1.375
291.1875,42.0625,-148,2.625
291.1875,42.1875,-191,1.75
291.3125,42.0625,-161,1
291.3125,42.1875,-198,1.125
291.4375,42.0625,-176,2
291.4375,42.1875,-168,6.625
291.5625,42.0625,-172,4.75
291.5625,42.1875,-182,1.875
291.6875,42.0625,-185,3.75
291.6875,42.1875,-192,1.625
291.8125,42.0625,-221,1.25
291.8125,42.1875,-166,5.75
291.9375,42.0625,-217,3.125
291.9375,42.1875,-207,3.25
292.0625,42.0625,-194,1.875
292.0625,42.1875,-232,1.125
292.1875,42.0625,-186,2.625
292.1875,42.1875,-224,4.5
292.3125,42.0625,-164,5.25
292.3125,42.1875,-191,2.125
292.4375,42.0625,-87,9
292.4375,42.1875,-204,7
292.5625,42.0625,-54,1.625
292.5625,42.1875,-226,3.5
292.6875,42.0625,-49,0.5
292.6875,42.1875,-191,7.375
292.8125,42.0625,-48,0.5
292.8125,42.1875,-172,6.875
292.9375,42.0625,-56,0.75
292.9375,42.1875,-154,18.125
293.0625,42.0625,-57,2.75
293.0625,42.1875,-165,19.25
293.1875,42.0625,-73,1.75
293.1875,42.1875,-196,11.25
293.3125,42.0625,-72,5.25
293.3125,42.1875,-199,10.125
293.4375,42.0625,-80,0.625
293.4375,42.1875,-203,9
293.5625,42.0625,-82,0.75
293.5625,42.1875,-197,3.625
293.6875,42.0625,-86,0
293.6875,42.1875,-192,3.75
293.8125,42.0625,-93,0.75
293.8125,42.1875,-211,4.375
293.9375,42.0625,-94,1.875
293.9375,42.1875,-233,2.625
294.0625,42.0625,-192,7.125
294.0625,42.1875,-222,1.5
294.1875,42.0625,-256,1.75
294.1875,42.1875,-237,3.5
294.3125,42.0625,-246,6.25
294.3125,42.1875,-227,6
294.4375,42.0625,-667,60.625
294.4375,42.1875,-114,1
294.5625,42.0625,-1085,15.25
294.5625,42.1875,-129,8.125
294.6875,42.0625,-1369,26
294.6875,42.1875,-700,84.625
309.0625,42.0625,-3212,16.75
309.0625,42.1875,-2927,12.25
309.1875,42.0625,-3263,12.125
309.1875,42.1875,-3004,14.5
235.0625,42.3125,-1124,16.25
235.0625,42.4375,-1747,28.125
235.1875,42.3125,-592,29.875
235.1875,42.4375,-493,74.625
235.3125,42.3125,-393,23.625
235.3125,42.4375,-111,3
235.4375,42.3125,-136,5.375
235.4375,42.4375,-67,2
235.5625,42.3125,-17,15.625
235.5625,42.4375,1,11.25
235.6875,42.3125,596,122.75
235.6875,42.4375,535,84.75
289.0625,42.3125,-8,4.625
289.0625,42.4375,3,3.875
289.1875,42.3125,-20,2.25
289.1875,42.4375,-38,1.25
289.3125,42.3125,-40,5.125
289.3125,42.4375,-57,6.375
289.4375,42.3125,-70,3.625
289.4375,42.4375,-58,13.25
289.5625,42.3125,-77,9.375
289.5625,42.4375,-81,15.625
289.6875,42.3125,-33,6.125
289.6875,42.4375,-60,5.875
289.8125,42.3125,-52,3.25
289.8125,42.4375,-72,2.25
289.9375,42.3125,-130,8
289.9375,42.4375,-81,2.375
290.0625,42.3125,-197,9.375
290.0625,42.4375,-169,8.5
290.1875,42.3125,-233,5.625
290.1875,42.4375,-248,2.25
290.3125,42.3125,-239,3.125
290.3125,42.4375,-255,0.5
290.4375,42.3125,-235,1.75
290.4375,42.4375,-257,2.25
290.5625,42.3125,-225,1.25
290.5625,42.4375,-248,2
290.6875,42.3125,-218,2
290.6875,42.4375,-252,5.875
290.8125,42.3125,-228,2.25
290.8125,42.4375,-218,1.75
290.9375,42.3125,-218,2
290.9375,42.4375,-216,4.625
291.0625,42.3125,-214,1.375
291.0625,42.4375,-224,1.125
291.1875,42.3125,-208,1.875
291.1875,42.4375,-202,4.375
291.3125,42.3125,-201,2.75
291.3125,42.4375,-203,1.875
291.4375,42.3125,-167,1.125
291.4375,42.4375,-187,4.875
291.5625,42.3125,-199,2
291.5625,42.4375,-213,1.25
291.6875,42.3125,-203,1.25
291.6875,42.4375,-199,2.875
291.8125,42.3125,-188,0.25
291.8125,42.4375,-168,2
291.9375,42.3125,-174,1.875
291.9375,42.4375,-174,2.25
292.0625,42.3125,-190,2.875
292.0625,42.4375,-192,4.375
292.1875,42.3125,-211,3.25
292.1875,42.4375,-203,4.25
292.3125,42.3125,-235,1.375
292.3125,42.4375,-233,5.75
292.4375,42.3125,-270,2.625
292.4375,42.4375,-279,3.125
292.5625,42.3125,-291,5
292.5625,42.4375,-312,2.875
292.6875,42.3125,-286,2.375
292.6875,42.4375,-340,1.375
292.8125,42.3125,-284,3.125
292.8125,42.4375,-356,2.875
292.9375,42.3125,-292,3.875
292.9375,42.4375,-365,3.25
293.0625,42.3125,-295,4.25
293.0625,42.4375,-348,4.125
293.1875,42.3125,-295,2.125
293.1875,42.4375,-346,4.125
293.3125,42.3125,-289,3
293.3125,42.4375,-332,3.625
293.4375,42.3125,-279,3.5
293.4375,42.4375,-298,4.25
293.5625,42.3125,-270,3.25
293.5625,42.4375,-266,2.5
293.6875,42.3125,-234,1.625
293.6875,42.4375,-246,1.375
293.8125,42.3125,-234,1.625
293.8125,42.4375,-239,1.125
293.9375,42.3125,-258,1.875
293.9375,42.4375,-238,2.375
294.0625,42.3125,-229,1.375
294.0625,42.4375,-192,8.25
294.1875,42.3125,-204,0.75
294.1875,42.4375,-111,3.625
294.3125,42.3125,-105,1.75
294.3125,42.4375,-93,2.5
294.4375,42.3125,-100,0.75
294.4375,42.4375,-93,0.625
294.5625,42.3125,-107,0.75
294.5625,42.4375,-101,0.625
294.6875,42.3125,-114,0.875
294.6875,42.4375,-109,0.875
294.8125,42.3125,-133,2.125
294.8125,42.4375,-113,0.75
294.9375,42.3125,-444,81.375
294.9375,42.4375,-122,1.75
295.0625,42.3125,-811,46.875
295.0625,42.4375,-122,2.75
295.1875,42.3125,-1412,43.625
295.1875,42.4375,-272,40
295.3125,42.3125,-1620,22.875
295.3125,42.4375,-820,92.25
295.4375,42.3125,-1656,10.125
295.4375,42.4375,-1188,62.25
235.0625,42.5625,-1376,44.75
235.0625,42.6875,-949,56.375
235.1875,42.5625,-566,59.125
235.1875,42.6875,-677,29
235.3125,42.5625,-147,15
235.3125,42.6875,-169,11.75
235.4375,42.5625,-85,3.5
235.4375,42.6875,-85,3.875
235.5625,42.5625,-32,2.75
235.5625,42.6875,133,87
235.6875,42.5625,575,109.625
235.6875,42.6875,532,92.25
289.0625,42.5625,14,3.875
289.0625,42.6875,37,5.125
289.1875,42.5625,16,11.5
289.1875,42.6875,2,3.75
289.3125,42.5625,-28,5.25
289.3125,42.6875,-14,4
289.4375,42.5625,-50,2.75
